fromId,toId,car_time
06085508508,06085512200,71
06085508508,06085503111,19
06085508508,06085503712,18
06085508508,06085506606,13
06085508508,06085504806,7
06085508508,06085501502,17
06085508508,06085507205,17
06085508508,06085503113,15
06085508508,06085503123,18
06085508508,06085504319,18
06085508508,06085506605,13
06085508508,06085505500,9
06085508508,06085506000,10
06085508508,06085512039,25
06085508508,06085507701,15
06085508508,06085503711,18
06085508508,06085504506,18
06085508508,06085503321,22
06085508508,06085509901,16
06085508508,06085504805,12
06085508508,06085509600,14
06085508508,06085508101,9
06085508508,06085503509,23
06085508508,06085504504,18
06085508508,06085503112,16
06085508508,06085508202,6
06085508508,06085508704,7
06085508508,06085503313,26
06085508508,06085503217,22
06085508508,06085503508,23
06085508508,06085504507,16
06085508508,06069000200,59
06085508508,06085503333,25
06085508508,06085504322,17
06085508508,06069000501,65
06085508508,06085501000,15
06085508508,06085502603,16
06085508508,06085503207,21
06085508508,06085512313,40
06085508508,06085505007,11
06085508508,06085500200,14
06085508508,06085508508,0
06085508508,06085512604,43
06085508508,06085504321,18
06085508508,06085505302,7
06085508508,06085506502,18
06085508508,06085503315,24
06085508508,06085503332,33
06085508508,06085504802,9
06085508508,06085508503,8
06085508508,06085500500,14
06085508508,06069000701,64
06085508508,06069000100,69
06085508508,06085509108,11
06085508508,06085512025,23
06085508508,06085504412,19
06085508508,06069000502,63
06085508508,06085511302,21
06085508508,06085507100,21
06085508508,06085510801,17
06085508508,06085511701,23
06085508508,06085507302,25
06085508508,06085506202,10
06085508508,06085502908,21
06085508508,06085504101,22
06085508508,06085506601,11
06085508508,06085503122,18
06085508508,06085507703,17
06085508508,06085512030,26
06085508508,06085511914,23
06085508508,06085507206,21
06085508508,06085506203,9
06085508508,06085505006,13
06085508508,06085507805,13
06085508508,06085506101,8
06085508508,06085507500,15
06085508508,06085502907,22
06085508508,06085502102,13
06085508508,06085505203,13
06085508508,06085508601,10
06085508508,06085504602,30
06085508508,06085502701,17
06085508508,06085509105,10
06085508508,06085505009,15
06085508508,06085504001,19
06085508508,06085512100,36
06085508508,06085512017,25
06085508508,06085503506,20
06085508508,06085506802,19
06085508508,06085506804,20
06085508508,06085505403,7
06085508508,06085503204,23
06085508508,06085504414,18
06085508508,06085504317,17
06085508508,06085502604,16
06085508508,06085508800,8
06085508508,06085508900,8
06085508508,06069000801,71
06085508508,06069000702,67
06085508508,06085508203,8
06085508508,06085505600,10
06085508508,06085508004,9
06085508508,06085507401,12
06085508508,06085503326,28
06085508508,06085512001,29
06085508508,06085503327,24
06085508508,06085504308,30
06085508508,06085512036,25
06085508508,06085507600,24
06085508508,06085503504,19
06085508508,06085501700,14
06085508508,06085502001,14
06085508508,06085502901,18
06085508508,06085507806,13
06085508508,06085508303,10
06085508508,06085500901,19
06085508508,06085502101,15
06085508508,06085512027,19
06085508508,06085503902,20
06085508508,06085504314,20
06085508508,06085511915,23
06085508508,06085512021,23
06085508508,06085505401,5
06085508508,06085502301,15
06085508508,06085506302,12
06085508508,06085506703,18
06085508508,06085506801,19
06085508508,06085500600,15
06085508508,06085502601,17
06085508508,06085507905,14
06085508508,06085507301,16
06085508508,06085504316,18
06085508508,06085512005,21
06085508508,06085508504,4
06085508508,06085502702,18
06085508508,06085505100,15
06085508508,06085506701,15
06085508508,06085511702,16
06085508508,06085503330,38
06085508508,06085510600,20
06085508508,06085509401,17
06085508508,06085504102,23
06085508508,06085504311,19
06085508508,06085504201,22
06085508508,06069000400,61
06085508508,06085512308,38
06085508508,06085503115,23
06085508508,06085513000,24
06085508508,06085512024,22
06085508508,06085503334,31
06085508508,06085511608,27
06085508508,06085511910,26
06085508508,06085503304,21
06085508508,06085509802,14
06085508508,06085510802,17
06085508508,06085512314,38
06085508508,06085506702,17
06085508508,06085511100,17
06085508508,06085507702,19
06085508508,06085504420,28
06085508508,06085512401,45
06085508508,06085510001,15
06085508508,06085512033,27
06085508508,06085504417,36
06085508508,06085510700,19
06085508508,06085500800,16
06085508508,06085504002,17
06085508508,06085504202,26
06085508508,06085512022,26
06085508508,06085511704,19
06085508508,06085502909,22
06085508508,06085512305,45
06085508508,06085510002,12
06085508508,06085512034,26
06085508508,06085512402,43
06085508508,06085501900,14
06085508508,06085502202,15
06085508508,06085506304,11
06085508508,06085507203,17
06085508508,06085510500,18
06085508508,06085504422,17
06085508508,06085512052,21
06085508508,06085503337,21
06085508508,06085509109,10
06085508508,06085511400,19
06085508508,06085503331,28
06085508508,06085503325,25
06085508508,06085505900,10
06085508508,06085511609,24
06085508508,06085503312,38
06085508508,06085511800,61
06085508508,06085503709,17
06085508508,06085509102,10
06085508508,06085508102,7
06085508508,06085506603,14
06085508508,06085501102,16
06085508508,06085508304,10
06085508508,06085512510,58
06085508508,06085509302,15
06085508508,06085511907,26
06085508508,06085508507,2
06085508508,06085502201,15
06085508508,06085503802,21
06085508508,06085503803,21
06085508508,06085506503,15
06085508508,06085512307,39
06085508508,06085502902,19
06085508508,06085511000,17
06085508508,06085512053,22
06085508508,06085512503,54
06085508508,06085507904,11
06085508508,06085505008,13
06085508508,06085509303,15
06085508508,06085502500,18
06085508508,06085508703,5
06085508508,06085503214,22
06085508508,06085504416,18
06085508508,06085507402,12
06085508508,06085508401,10
06085508508,06085511911,32
06085508508,06085512602,47
06085508508,06085503208,23
06085508508,06085502002,13
06085508508,06085500300,15
06085508508,06085504315,20
06085508508,06085505001,10
06085508508,06085504601,24
06085508508,06085502400,17
06085508508,06085511200,19
06085508508,06085503213,22
06085508508,06085506204,10
06085508508,06085507002,31
06085508508,06085502903,19
06085508508,06085512312,37
06085508508,06085501101,15
06085508508,06085512509,50
06085508508,06085503804,19
06085508508,06085511705,25
06085508508,06085509304,14
06085508508,06085512035,28
06085508508,06085501300,17
06085508508,06085502910,23
06085508508,06085508204,7
06085508508,06085504318,14
06085508508,06085510200,17
06085508508,06085503322,24
06085508508,06085512309,39
06085508508,06085512505,46
06085508508,06085502302,16
06085508508,06085506900,27
06085508508,06085512043,24
06085508508,06085504415,20
06085508508,06085510400,18
06085508508,06085505700,11
06085508508,06085510100,14
06085508508,06085504411,19
06085508508,06085504307,19
06085508508,06085503903,19
06085508508,06085505202,9
06085508508,06085508301,11
06085508508,06085511909,37
06085508508,06085511905,25
06085508508,06085504803,13
06085508508,06085512310,35
06085508508,06085505305,3
06085508508,06085509000,9
06085508508,06085503305,21
06085508508,06085503602,18
06085508508,06085505304,5
06085508508,06085504323,18
06085508508,06085501800,14
06085508508,06085505301,5
06085508508,06085507906,12
06085508508,06085506501,14
06085508508,06085504700,18
06085508508,06085505800,12
06085508508,06085507001,31
06085512604,06085512042,26
06085512604,06085503306,31
06085512604,06085503108,31
06085512604,06085503323,33
06085512604,06069000600,26
06085512604,06085503401,31
06085512604,06085512020,28
06085512604,06085503110,33
06085512604,06085512029,26
06085512604,06085503118,31
06085512604,06085503116,30
06085512604,06085509107,44
06085512604,06085510803,49
06085512604,06085504418,40
06085512604,06085509902,46
06085512604,06085511301,51
06085512604,06085511913,33
06085512604,06085503703,32
06085512604,06085503105,33
06085512604,06085503710,33
06085512604,06085503003,31
06085512604,06085509201,45
06085512604,06085508505,45
06085512604,06085503211,30
06085512604,06085500902,33
06085512604,06085506102,42
06085512604,06085510300,47
06085512604,06085501402,31
06085512604,06085512026,28
06085512604,06085512032,26
06085512604,06085500400,36
06085512604,06069000802,86
06085512604,06085503121,31
06085512604,06085502800,32
06085512604,06085512603,5
06085512604,06085506402,38
06085512604,06085506301,41
06085512604,06085512019,31
06085512604,06085506604,38
06085512604,06085503001,32
06085512604,06085512031,26
06085512604,06085506401,37
06085512604,06085501401,32
06085512604,06085503324,32
06085512604,06085508001,41
06085512604,06085503511,32
06085512604,06085504505,37
06085512604,06085512045,28
06085512604,06085509202,46
06085512604,06085512023,27
06085512604,06069000300,26
06085512604,06085512311,14
06085512604,06085503402,30
06085512604,06085509500,46
06085512604,06085509700,44
06085512604,06085504901,41
06085512604,06085503002,30
06085512604,06085503601,31
06085512604,06085504320,39
06085512604,06085508404,44
06085512604,06085512038,23
06085512604,06085505303,40
06085512604,06085503507,32
06085512604,06085507903,42
06085512604,06085506305,40
06085512604,06085507807,41
06085512604,06085506103,41
06085512604,06085512047,28
06085512604,06085503713,34
06085512604,06085504423,41
06085512604,06085505402,40
06085512604,06085504410,39
06085512604,06085510900,50
06085512604,06085503510,34
06085512604,06085511916,32
06085512604,06085503117,32
06085512604,06085507808,40
06085512604,06085509404,47
06085512604,06085512037,28
06085512604,06085503218,29
06085512604,06085503329,31
06085512604,06085506803,32
06085512604,06085500100,33
06085512604,06085508602,44
06085512604,06085511707,63
06085512604,06085508403,43
06085512604,06085503707,32
06085512604,06085503212,30
06085512604,06085503708,34
06085512604,06085511912,36
06085512604,06085504421,42
06085512604,06085503336,28
06085512604,06085512508,6
06085512604,06085512506,3
06085512604,06085508003,42
06085512604,06085503210,28
06085512604,06085501200,33
06085512604,06085502906,33
06085512604,06085504413,41
06085512604,06085501501,32
06085512604,06085509106,45
06085512604,06085501600,32
06085512604,06085509403,48
06085512604,06085512200,36
06085512604,06085503111,31
06085512604,06085503712,34
06085512604,06085506606,39
06085512604,06085504806,40
06085512604,06085501502,34
06085512604,06085507205,40
06085512604,06085503113,33
06085512604,06085503123,32
06085512604,06085504319,35
06085512604,06085506605,39
06085512604,06085505500,41
06085512604,06085506000,41
06085512604,06085512039,25
06085512604,06085507701,40
06085512604,06085503711,33
06085512604,06085504506,42
06085512604,06085503321,31
06085512604,06085509901,47
06085512604,06085504805,44
06085512604,06085509600,46
06085512604,06085508101,42
06085512604,06085503509,34
06085512604,06085504504,41
06085512604,06085503112,34
06085512604,06085508202,43
06085512604,06085508704,41
06085512604,06085503313,33
06085512604,06085503217,29
06085512604,06085503508,36
06085512604,06085504507,40
06085512604,06069000200,20
06085512604,06085503333,30
06085512604,06085504322,37
06085512604,06069000501,26
06085512604,06085501000,34
06085512604,06085502603,36
06085512604,06085503207,28
06085512604,06085512313,16
06085512604,06085505007,38
06085512604,06085500200,35
06085512604,06085508508,43
06085512604,06085512604,0
06085512604,06085504321,36
06085512604,06085505302,40
06085512604,06085506502,38
06085512604,06085503315,31
06085512604,06085503332,35
06085512604,06085504802,41
06085512604,06085508503,45
06085512604,06085500500,38
06085512604,06069000701,25
06085512604,06069000100,31
06085512604,06085509108,42
06085512604,06085512025,31
06085512604,06085504412,41
06085512604,06069000502,24
06085512604,06085511302,52
06085512604,06085507100,38
06085512604,06085510801,48
06085512604,06085511701,52
06085512604,06085507302,47
06085512604,06085506202,40
06085512604,06085502908,31
06085512604,06085504101,36
06085512604,06085506601,38
06085512604,06085503122,32
06085512604,06085507703,45
06085512604,06085512030,28
06085512604,06085511914,31
06085512604,06085507206,40
06085512604,06085506203,40
06085512604,06085505006,37
06085512604,06085507805,44
06085512604,06085506101,42
06085512604,06085507500,38
06085512604,06085502907,33
06085512604,06085502102,36
06085512604,06085505203,36
06085512604,06085508601,44
06085512604,06085504602,60
06085512604,06085502701,35
06085512604,06085509105,43
06085512604,06085505009,41
06085512604,06085504001,33
06085512604,06085512100,27
06085512604,06085512017,29
06085512604,06085503506,33
06085512604,06085506802,31
06085512604,06085506804,32
06085512604,06085505403,42
06085512604,06085503204,31
06085512604,06085504414,42
06085512604,06085504317,37
06085512604,06085502604,35
06085512604,06085508800,42
06085512604,06085508900,42
06085512604,06069000801,32
06085512604,06069000702,28
06085512604,06085508203,44
06085512604,06085505600,39
06085512604,06085508004,42
06085512604,06085507401,38
06085512604,06085503326,34
06085512604,06085512001,26
06085512604,06085503327,31
06085512604,06085504308,46
06085512604,06085512036,26
06085512604,06085507600,49
06085512604,06085503504,31
06085512604,06085501700,33
06085512604,06085502001,37
06085512604,06085502901,33
06085512604,06085507806,42
06085512604,06085508303,43
06085512604,06085500901,36
06085512604,06085502101,38
06085512604,06085512027,26
06085512604,06085503902,35
06085512604,06085504314,39
06085512604,06085511915,31
06085512604,06085512021,28
06085512604,06085505401,43
06085512604,06085502301,35
06085512604,06085506302,39
06085512604,06085506703,38
06085512604,06085506801,34
06085512604,06085500600,36
06085512604,06085502601,35
06085512604,06085507905,38
06085512604,06085507301,41
06085512604,06085504316,37
06085512604,06085512005,30
06085512604,06085508504,45
06085512604,06085502702,33
06085512604,06085505100,39
06085512604,06085506701,41
06085512604,06085511702,46
06085512604,06085503330,43
06085512604,06085510600,52
06085512604,06085509401,49
06085512604,06085504102,37
06085512604,06085504311,38
06085512604,06085504201,37
06085512604,06069000400,23
06085512604,06085512308,16
06085512604,06085503115,34
06085512604,06085513000,55
06085512604,06085512024,31
06085512604,06085503334,33
06085512604,06085511608,56
06085512604,06085511910,33
06085512604,06085503304,30
06085512604,06085509802,45
06085512604,06085510802,48
06085512604,06085512314,17
06085512604,06085506702,38
06085512604,06085511100,48
06085512604,06085507702,43
06085512604,06085504420,49
06085512604,06085512401,12
06085512604,06085510001,45
06085512604,06085512033,27
06085512604,06085504417,58
06085512604,06085510700,51
06085512604,06085500800,34
06085512604,06085504002,32
06085512604,06085504202,41
06085512604,06085512022,28
06085512604,06085511704,48
06085512604,06085502909,30
06085512604,06085512305,26
06085512604,06085510002,43
06085512604,06085512034,24
06085512604,06085512402,13
06085512604,06085501900,35
06085512604,06085502202,37
06085512604,06085506304,40
06085512604,06085507203,34
06085512604,06085510500,50
06085512604,06085504422,41
06085512604,06085512052,29
06085512604,06085503337,27
06085512604,06085509109,43
06085512604,06085511400,50
06085512604,06085503331,33
06085512604,06085503325,32
06085512604,06085505900,39
06085512604,06085511609,55
06085512604,06085503312,46
06085512604,06085511800,78
06085512604,06085503709,33
06085512604,06085509102,44
06085512604,06085508102,42
06085512604,06085506603,38
06085512604,06085501102,35
06085512604,06085508304,44
06085512604,06085512510,19
06085512604,06085509302,48
06085512604,06085511907,34
06085512604,06085508507,43
06085512604,06085502201,36
06085512604,06085503802,37
06085512604,06085503803,36
06085512604,06085506503,37
06085512604,06085512307,14
06085512604,06085502902,34
06085512604,06085511000,48
06085512604,06085512053,28
06085512604,06085512503,14
06085512604,06085507904,42
06085512604,06085505008,39
06085512604,06085509303,46
06085512604,06085502500,32
06085512604,06085508703,44
06085512604,06085503214,32
06085512604,06085504416,38
06085512604,06085507402,35
06085512604,06085508401,43
06085512604,06085511911,31
06085512604,06085512602,7
06085512604,06085503208,28
06085512604,06085502002,35
06085512604,06085500300,36
06085512604,06085504315,39
06085512604,06085505001,39
06085512604,06085504601,55
06085512604,06085502400,34
06085512604,06085511200,50
06085512604,06085503213,32
06085512604,06085506204,40
06085512604,06085507002,48
06085512604,06085502903,33
06085512604,06085512312,15
06085512604,06085501101,35
06085512604,06085512509,11
06085512604,06085503804,35
06085512604,06085511705,54
06085512604,06085509304,45
06085512604,06085512035,24
06085512604,06085501300,33
06085512604,06085502910,30
06085512604,06085508204,43
06085512604,06085504318,33
06085512604,06085510200,47
06085512604,06085503322,33
06085512604,06085512309,14
06085512604,06085512505,5
06085512604,06085502302,36
06085512604,06085506900,41
06085512604,06085512043,26
06085512604,06085504415,40
06085512604,06085510400,49
06085512604,06085505700,39
06085512604,06085510100,44
06085512604,06085504411,39
06085512604,06085504307,35
06085512604,06085503903,34
06085512604,06085505202,39
06085512604,06085508301,42
06085512604,06085511909,44
06085512604,06085511905,32
06085512604,06085504803,44
06085512604,06085512310,11
06085512604,06085505305,43
06085512604,06085509000,42
06085512604,06085503305,29
06085512604,06085503602,32
06085512604,06085505304,41
06085512604,06085504323,38
06085512604,06085501800,35
06085512604,06085505301,41
06085512604,06085507906,39
06085512604,06085506501,39
06085512604,06085504700,49
06085512604,06085505800,38
06085512604,06085507001,49
06085504321,06085512042,18
06085504321,06085503306,12
06085504321,06085503108,18
06085504321,06085503323,13
06085504321,06069000600,59
06085504321,06085503401,10
06085504321,06085512020,18
06085504321,06085503110,12
06085504321,06085512029,18
06085504321,06085503118,14
06085504321,06085503116,17
06085504321,06085509107,21
06085504321,06085510803,25
06085504321,06085504418,8
06085504321,06085509902,22
06085504321,06085511301,27
06085504321,06085511913,23
06085504321,06085503703,9
06085504321,06085503105,12
06085504321,06085503710,9
06085504321,06085503003,17
06085504321,06085509201,20
06085504321,06085508505,21
06085504321,06085503211,14
06085504321,06085500902,10
06085504321,06085506102,17
06085504321,06085510300,25
06085504321,06085501402,10
06085504321,06085512026,20
06085504321,06085512032,21
06085504321,06085500400,12
06085504321,06069000802,119
06085504321,06085503121,15
06085504321,06085502800,22
06085504321,06085512603,37
06085504321,06085506402,16
06085504321,06085506301,17
06085504321,06085512019,18
06085504321,06085506604,22
06085504321,06085503001,17
06085504321,06085512031,21
06085504321,06085506401,15
06085504321,06085501401,9
06085504321,06085503324,14
06085504321,06085508001,22
06085504321,06085503511,10
06085504321,06085504505,7
06085504321,06085512045,21
06085504321,06085509202,21
06085504321,06085512023,19
06085504321,06069000300,58
06085504321,06085512311,26
06085504321,06085503402,11
06085504321,06085509500,22
06085504321,06085509700,20
06085504321,06085504901,13
06085504321,06085503002,16
06085504321,06085503601,8
06085504321,06085504320,6
06085504321,06085508404,21
06085504321,06085512038,21
06085504321,06085505303,15
06085504321,06085503507,10
06085504321,06085507903,24
06085504321,06085506305,19
06085504321,06085507807,25
06085504321,06085506103,19
06085504321,06085512047,20
06085504321,06085503713,6
06085504321,06085504423,9
06085504321,06085505402,16
06085504321,06085504410,6
06085504321,06085510900,25
06085504321,06085503510,11
06085504321,06085511916,21
06085504321,06085503117,11
06085504321,06085507808,25
06085504321,06085509404,23
06085504321,06085512037,21
06085504321,06085503218,18
06085504321,06085503329,15
06085504321,06085506803,23
06085504321,06085500100,7
06085504321,06085508602,20
06085504321,06085511707,44
06085504321,06085508403,22
06085504321,06085503707,8
06085504321,06085503212,14
06085504321,06085503708,6
06085504321,06085511912,26
06085504321,06085504421,10
06085504321,06085503336,13
06085504321,06085512508,40
06085504321,06085512506,37
06085504321,06085508003,20
06085504321,06085503210,16
06085504321,06085501200,9
06085504321,06085502906,22
06085504321,06085504413,9
06085504321,06085501501,11
06085504321,06085509106,20
06085504321,06085501600,9
06085504321,06085509403,23
06085504321,06085512200,65
06085504321,06085503111,13
06085504321,06085503712,7
06085504321,06085506606,18
06085504321,06085504806,15
06085504321,06085501502,12
06085504321,06085507205,25
06085504321,06085503113,13
06085504321,06085503123,15
06085504321,06085504319,6
06085504321,06085506605,18
06085504321,06085505500,16
06085504321,06085506000,16
06085504321,06085512039,19
06085504321,06085507701,24
06085504321,06085503711,8
06085504321,06085504506,13
06085504321,06085503321,11
06085504321,06085509901,23
06085504321,06085504805,20
06085504321,06085509600,22
06085504321,06085508101,21
06085504321,06085503509,13
06085504321,06085504504,9
06085504321,06085503112,11
06085504321,06085508202,21
06085504321,06085508704,17
06085504321,06085503313,15
06085504321,06085503217,16
06085504321,06085503508,12
06085504321,06085504507,9
06085504321,06069000200,53
06085504321,06085503333,16
06085504321,06085504322,6
06085504321,06069000501,59
06085504321,06085501000,11
06085504321,06085502603,17
06085504321,06085503207,14
06085504321,06085512313,33
06085504321,06085505007,13
06085504321,06085500200,10
06085504321,06085508508,19
06085504321,06085512604,37
06085504321,06085504321,0
06085504321,06085505302,15
06085504321,06085506502,20
06085504321,06085503315,13
06085504321,06085503332,25
06085504321,06085504802,16
06085504321,06085508503,22
06085504321,06085500500,14
06085504321,06069000701,58
06085504321,06069000100,63
06085504321,06085509108,18
06085504321,06085512025,20
06085504321,06085504412,9
06085504321,06069000502,57
06085504321,06085511302,27
06085504321,06085507100,23
06085504321,06085510801,24
06085504321,06085511701,31
06085504321,06085507302,32
06085504321,06085506202,20
06085504321,06085502908,20
06085504321,06085504101,10
06085504321,06085506601,19
06085504321,06085503122,13
06085504321,06085507703,26
06085504321,06085512030,23
06085504321,06085511914,20
06085504321,06085507206,25
06085504321,06085506203,18
06085504321,06085505006,9
06085504321,06085507805,24
06085504321,06085506101,19
06085504321,06085507500,25
06085504321,06085502907,20
06085504321,06085502102,14
06085504321,06085505203,12
06085504321,06085508601,20
06085504321,06085504602,31
06085504321,06085502701,19
06085504321,06085509105,20
06085504321,06085505009,12
06085504321,06085504001,8
06085504321,06085512100,30
06085504321,06085512017,19
06085504321,06085503506,9
06085504321,06085506802,22
06085504321,06085506804,23
06085504321,06085505403,19
06085504321,06085503204,17
06085504321,06085504414,10
06085504321,06085504317,5
06085504321,06085502604,18
06085504321,06085508800,18
06085504321,06085508900,17
06085504321,06069000801,64
06085504321,06069000702,61
06085504321,06085508203,22
06085504321,06085505600,15
06085504321,06085508004,20
06085504321,06085507401,24
06085504321,06085503326,18
06085504321,06085512001,22
06085504321,06085503327,15
06085504321,06085504308,13
06085504321,06085512036,21
06085504321,06085507600,35
06085504321,06085503504,10
06085504321,06085501700,13
06085504321,06085502001,14
06085504321,06085502901,20
06085504321,06085507806,22
06085504321,06085508303,23
06085504321,06085500901,14
06085504321,06085502101,16
06085504321,06085512027,16
06085504321,06085503902,8
06085504321,06085504314,5
06085504321,06085511915,20
06085504321,06085512021,19
06085504321,06085505401,18
06085504321,06085502301,15
06085504321,06085506302,16
06085504321,06085506703,21
06085504321,06085506801,22
06085504321,06085500600,13
06085504321,06085502601,17
06085504321,06085507905,25
06085504321,06085507301,27
06085504321,06085504316,5
06085504321,06085512005,18
06085504321,06085508504,20
06085504321,06085502702,20
06085504321,06085505100,14
06085504321,06085506701,23
06085504321,06085511702,25
06085504321,06085503330,30
06085504321,06085510600,28
06085504321,06085509401,25
06085504321,06085504102,11
06085504321,06085504311,8
06085504321,06085504201,10
06085504321,06069000400,55
06085504321,06085512308,32
06085504321,06085503115,20
06085504321,06085513000,30
06085504321,06085512024,19
06085504321,06085503334,25
06085504321,06085511608,34
06085504321,06085511910,23
06085504321,06085503304,13
06085504321,06085509802,22
06085504321,06085510802,23
06085504321,06085512314,31
06085504321,06085506702,20
06085504321,06085511100,23
06085504321,06085507702,28
06085504321,06085504420,17
06085504321,06085512401,38
06085504321,06085510001,23
06085504321,06085512033,22
06085504321,06085504417,26
06085504321,06085510700,27
06085504321,06085500800,13
06085504321,06085504002,6
06085504321,06085504202,14
06085504321,06085512022,19
06085504321,06085511704,28
06085504321,06085502909,19
06085504321,06085512305,38
06085504321,06085510002,23
06085504321,06085512034,20
06085504321,06085512402,37
06085504321,06085501900,13
06085504321,06085502202,16
06085504321,06085506304,18
06085504321,06085507203,19
06085504321,06085510500,26
06085504321,06085504422,11
06085504321,06085512052,18
06085504321,06085503337,13
06085504321,06085509109,18
06085504321,06085511400,26
06085504321,06085503331,20
06085504321,06085503325,14
06085504321,06085505900,15
06085504321,06085511609,31
06085504321,06085503312,27
06085504321,06085511800,62
06085504321,06085503709,7
06085504321,06085509102,20
06085504321,06085508102,20
06085504321,06085506603,20
06085504321,06085501102,9
06085504321,06085508304,22
06085504321,06085512510,51
06085504321,06085509302,23
06085504321,06085511907,23
06085504321,06085508507,18
06085504321,06085502201,14
06085504321,06085503802,8
06085504321,06085503803,6
06085504321,06085506503,18
06085504321,06085512307,32
06085504321,06085502902,20
06085504321,06085511000,24
06085504321,06085512053,19
06085504321,06085512503,48
06085504321,06085507904,23
06085504321,06085505008,11
06085504321,06085509303,21
06085504321,06085502500,16
06085504321,06085508703,19
06085504321,06085503214,16
06085504321,06085504416,6
06085504321,06085507402,23
06085504321,06085508401,22
06085504321,06085511911,29
06085504321,06085512602,41
06085504321,06085503208,17
06085504321,06085502002,13
06085504321,06085500300,13
06085504321,06085504315,6
06085504321,06085505001,14
06085504321,06085504601,31
06085504321,06085502400,15
06085504321,06085511200,25
06085504321,06085503213,16
06085504321,06085506204,18
06085504321,06085507002,32
06085504321,06085502903,19
06085504321,06085512312,31
06085504321,06085501101,10
06085504321,06085512509,44
06085504321,06085503804,5
06085504321,06085511705,33
06085504321,06085509304,21
06085504321,06085512035,22
06085504321,06085501300,11
06085504321,06085502910,20
06085504321,06085508204,21
06085504321,06085504318,6
06085504321,06085510200,23
06085504321,06085503322,13
06085504321,06085512309,33
06085504321,06085512505,39
06085504321,06085502302,15
06085504321,06085506900,29
06085504321,06085512043,18
06085504321,06085504415,8
06085504321,06085510400,25
06085504321,06085505700,14
06085504321,06085510100,23
06085504321,06085504411,7
06085504321,06085504307,4
06085504321,06085503903,6
06085504321,06085505202,14
06085504321,06085508301,23
06085504321,06085511909,34
06085504321,06085511905,22
06085504321,06085504803,20
06085504321,06085512310,28
06085504321,06085505305,19
06085504321,06085509000,18
06085504321,06085503305,11
06085504321,06085503602,9
06085504321,06085505304,17
06085504321,06085504323,5
06085504321,06085501800,12
06085504321,06085505301,16
06085504321,06085507906,23
06085504321,06085506501,18
06085504321,06085504700,25
06085504321,06085505800,13
06085504321,06085507001,33
06085505302,06085512042,21
06085505302,06085503306,19
06085505302,06085503108,18
06085505302,06085503323,21
06085505302,06069000600,62
06085505302,06085503401,16
06085505302,06085512020,19
06085505302,06085503110,16
06085505302,06085512029,21
06085505302,06085503118,18
06085505302,06085503116,18
06085505302,06085509107,12
06085505302,06085510803,17
06085505302,06085504418,17
06085505302,06085509902,15
06085505302,06085511301,20
06085505302,06085511913,22
06085505302,06085503703,16
06085505302,06085503105,17
06085505302,06085503710,16
06085505302,06085503003,18
06085505302,06085509201,13
06085505302,06085508505,9
06085505302,06085503211,17
06085505302,06085500902,15
06085505302,06085506102,6
06085505302,06085510300,18
06085505302,06085501402,12
06085505302,06085512026,21
06085505302,06085512032,24
06085505302,06085500400,10
06085505302,06085503121,17
06085505302,06085502800,16
06085505302,06085512603,41
06085505302,06085506402,11
06085505302,06085506301,8
06085505302,06085512019,18
06085505302,06085506604,14
06085505302,06085503001,18
06085505302,06085512031,23
06085505302,06085506401,8
06085505302,06085501401,12
06085505302,06085503324,22
06085505302,06085508001,14
06085505302,06085503511,18
06085505302,06085504505,13
06085505302,06085512045,23
06085505302,06085509202,14
06085505302,06085512023,22
06085505302,06069000300,62
06085505302,06085512311,30
06085505302,06085503402,17
06085505302,06085509500,14
06085505302,06085509700,13
06085505302,06085504901,10
06085505302,06085503002,17
06085505302,06085503601,12
06085505302,06085504320,16
06085505302,06085508404,12
06085505302,06085512038,24
06085505302,06085505303,2
06085505302,06085503507,17
06085505302,06085507903,15
06085505302,06085506305,9
06085505302,06085507807,17
06085505302,06085506103,8
06085505302,06085512047,20
06085505302,06085503713,16
06085505302,06085504423,19
06085505302,06085505402,3
06085505302,06085504410,15
06085505302,06085510900,18
06085505302,06085503510,19
06085505302,06085511916,20
06085505302,06085503117,16
06085505302,06085507808,18
06085505302,06085509404,15
06085505302,06085512037,23
06085505302,06085503218,21
06085505302,06085503329,21
06085505302,06085506803,18
06085505302,06085500100,10
06085505302,06085508602,9
06085505302,06085511707,36
06085505302,06085508403,11
06085505302,06085503707,14
06085505302,06085503212,18
06085505302,06085503708,15
06085505302,06085511912,27
06085505302,06085504421,20
06085505302,06085503336,19
06085505302,06085512508,43
06085505302,06085512506,41
06085505302,06085508003,12
06085505302,06085503210,19
06085505302,06085501200,13
06085505302,06085502906,20
06085505302,06085504413,16
06085505302,06085501501,15
06085505302,06085509106,11
06085505302,06085501600,15
06085505302,06085509403,15
06085505302,06085512200,68
06085505302,06085503111,17
06085505302,06085503712,15
06085505302,06085506606,11
06085505302,06085504806,8
06085505302,06085501502,15
06085505302,06085507205,18
06085505302,06085503113,14
06085505302,06085503123,15
06085505302,06085504319,15
06085505302,06085506605,10
06085505302,06085505500,5
06085505302,06085506000,5
06085505302,06085512039,23
06085505302,06085507701,16
06085505302,06085503711,15
06085505302,06085504506,17
06085505302,06085503321,19
06085505302,06085509901,16
06085505302,06085504805,13
06085505302,06085509600,15
06085505302,06085508101,11
06085505302,06085503509,21
06085505302,06085504504,17
06085505302,06085503112,15
06085505302,06085508202,8
