GEOID,med_incomeE,total_hhsE,no_veh_hhE,one_veh_hhE,two_veh_hhE,three_veh_hhE,fourmore_veh_hhE,no_worker_hhE,one_worker_hhE,two_worker_hhE,threemore_worker_hhE,hh_1personE,hh_2personE,hh_3personE,hh_4person_plusE,inc_lt_10kE,inc_btw_10k_15kE,inc_btw_15k_20kE,inc_btw_20k_25kE,inc_btw_25k_30kE,inc_btw_30k_35kE,inc_btw_35k_40kE,inc_btw_40k_45kE,inc_btw_45k_50kE,inc_btw_50k_60kE,inc_btw_60k_75kE,inc_btw_75k_100kE,inc_btw_100k_125kE,inc_btw_125k_150kE,inc_btw_150k_200kE,inc_gt_200kE,total_workerE,total_wfhE,hh_cardef_1w0vE,hh_cardef_2w0vE,hh_cardef_2w1vE,hh_cardef_3w0vE,hh_cardef_3w1vE,hh_cardef_3w2vE,total_jobs,basic_jobs,retail_jobs,service_jobs,geometry,ratio_no_veh,ratio_no_worker,ratio_lt_10k,non_wfh,cardef_hh,carnodef_hh,wfh_percent,alt_service_jobs,jobs_change,commuter_change,alt_non_wfh,alt_wfh,car_access,transit_access,ratio,inc_quint_1,inc_quint_5,pct_big_hh,pct_lo_inc,pct_hi_inc,pct_no_veh,pct_wfh_pop,pct_cardef_hh,transit_access_100k,pred,no_vehE
06085507302,101371,1008,19,111,391,258,229,191,398,381,38,120,428,222,238,0,0,10,0,0,9,31,20,9,0,24,28,58,126,137,556,1325,105,0,10,23,0,0,0,1177,121,16,1040,"list(list(c(-122.053615, -122.053318, -122.051613, -122.050952, -122.050302, -122.045351, -122.042738, -122.039076, -122.038211, -122.033697, -122.031987, -122.032052, -122.032538, -122.02731, -122.021596, -122.02016, -122.01376, -122.00736, -122.002453, -122.004028, -122.005926, -122.005026, -122.005351, -122.007078, -122.01087, -122.011393, -122.011618, -122.013056, -122.018773, -122.021494, -122.022985, -122.02307, -122.02467, -122.02519, -122.0288, -122.029725, -122.030978, -122.03337, -122.03308, 
-122.03719, -122.03675, -122.03927, -122.03992, -122.03862, -122.039031, -122.03777, -122.0401, -122.04074, -122.043011, -122.044722, -122.046392, -122.047511, -122.04861, -122.048177, -122.050684, -122.053021, -122.055069, -122.053615, 37.248539, 37.250144, 37.251723, 37.25207, 37.252038, 37.252249, 37.253101, 37.254951, 37.256295, 37.259197, 37.260127, 37.259268, 37.258868, 37.25491, 37.251545, 37.25035, 37.24575, 37.24275, 37.241506, 37.240485, 37.240254, 37.237721, 37.235941, 37.233481, 37.23146, 
37.228558, 37.226032, 37.224154, 37.222651, 37.220115, 37.220677, 37.218587, 37.215844, 37.214951, 37.217522, 37.217375, 37.217691, 37.2179, 37.21895, 37.22324, 37.22416, 37.22527, 37.22679, 37.22971, 37.23039, 37.23147, 37.23195, 37.23318, 37.23316, 37.231241, 37.232153, 37.235571, 37.23745, 37.239538, 37.241555, 37.244736, 37.245599, 37.248539)))",0.01884920634920634,0.18948412698412695,0,1220,33,975,0.4,624,416,488,732,593,588093,1177,0.00200138413482221,10,877,0.45634920634920634,0.00992063492063492,0.8700396825396826,0.0037855090406767747,0.07924528301886792,0.03273809523809524,0.01177,0.0037855090406767747,4
06085506202,62513,2564,119,592,1193,547,113,462,1076,855,171,639,619,515,791,165,90,0,37,14,0,0,14,69,96,109,317,96,156,534,867,3492,219,0,14,43,0,0,31,2643,148,398,2097,"list(list(c(-122.00277, -122.002317, -122.001097, -121.999816, -121.998214, -121.998147, -121.997126, -121.996787, -121.996232, -121.996749, -121.99654, -121.996325, -121.996058, -121.993413, -121.992815, -121.992489, -121.985901, -121.984948, -121.982274, -121.977666, -121.978595, -121.979539, -121.980053, -121.981217, -121.981734, -121.98407, -121.989332, -121.992147, -121.994716, -122.003433, -122.00277, 37.294625, 37.295086, 37.296492, 37.296967, 37.29754, 37.300204, 37.301413, 37.30181, 37.304271, 
37.307029, 37.308519, 37.309617, 37.309586, 37.309504, 37.308625, 37.308563, 37.30859, 37.30859, 37.308603, 37.30813, 37.305293, 37.303583, 37.302847, 37.301382, 37.300877, 37.298657, 37.294068, 37.291635, 37.29209, 37.293081, 37.294625)))",0.04641185647425897,0.18018720748829953,0.06435257410296412,3273,88,2476,0.4,1258.2,838.8000000000001,1309.2,1963.8,1528.2,988987,3862,0.00390500582919694,292,1653,0.5093603744149766,0.11388455538221529,0.6446957878315133,0.05937238035430795,0.0627147766323024,0.0343213728549142,0.03862,0.05937238035430795,152
06085502908,52887,2376,66,494,1027,465,324,382,947,732,315,423,609,436,908,51,35,15,55,87,21,140,79,69,78,69,218,195,157,443,664,3616,71,14,16,48,0,0,19,917,121,178,618,"list(list(c(-121.920907, -121.914916, -121.908271, -121.907917, -121.904661, -121.903939, -121.903287, -121.902168, -121.901197, -121.901002, -121.899092, -121.898344, -121.90268, -121.910744, -121.912708, -121.915195, -121.916565, -121.91701, -121.918751, -121.920379, -121.920907, 37.261882, 37.264811, 37.266815, 37.266985, 37.267944, 37.266243, 37.26529, 37.262567, 37.26019, 37.259729, 37.256368, 37.255414, 37.253193, 37.251053, 37.252705, 37.256154, 37.258087, 37.258709, 37.260961, 37.261695, 
37.261882)))",0.02777777777777777,0.16077441077441076,0.02146464646464646,3545,97,2279,0.4,370.8,247.2,1418,2127,1489,944340,1827,0.00193468454158459,156,1459,0.5656565656565656,0.06565656565656566,0.6140572390572391,0.03360816322576529,0.01963495575221239,0.040824915824915826,0.01827,0.03360816322576529,80
06085504101,26430,1091,33,88,322,296,352,129,270,284,408,103,177,225,586,21,38,27,17,13,49,0,0,40,104,126,115,148,96,150,147,2775,122,10,0,36,23,0,34,603,101,27,475,"list(list(c(-121.827928, -121.826694, -121.825346, -121.824461, -121.824088, -121.82345, -121.821254, -121.818591, -121.816969, -121.815149, -121.814473, -121.810882, -121.812697, -121.813573, -121.816052, -121.816304, -121.817579, -121.820245, -121.824685, -121.824727, -121.825438, -121.82553, -121.825942, -121.827185, -121.827928, 37.365737, 37.366961, 37.369186, 37.37061, 37.371199, 37.372233, 37.375661, 37.374584, 37.373952, 37.37322, 37.372922, 37.371362, 37.370133, 37.369903, 37.368209, 37.368045, 
37.367194, 37.365356, 37.362339, 37.362248, 37.363039, 37.363142, 37.363593, 37.36494, 37.365737)))",0.03024747937671861,0.11824014665444546,0.01924839596700275,2653,103,988,0.4,285,190,1061.2,1591.8,1183.2,879938,2573,0.00292406965036173,103,541,0.7433547204399633,0.09440879926672777,0.49587534372135655,0.04897185828479844,0.043963963963963966,0.09440879926672777,0.02573,0.04897185828479844,53
06085506601,53627,1685,86,436,842,235,86,176,803,566,140,350,512,422,401,39,71,33,88,51,6,33,64,5,54,186,207,69,77,249,453,2430,138,79,7,34,0,26,34,2045,79,841,1125,"list(list(c(-121.989332, -121.98407, -121.981734, -121.981233, -121.976722, -121.976621, -121.976598, -121.976599, -121.976599, -121.976602, -121.97665, -121.98224, -121.983104, -121.984115, -121.984469, -121.985415, -121.992147, -121.989332, 37.294068, 37.298657, 37.300877, 37.300787, 37.300917, 37.293795, 37.290779, 37.289826, 37.289329, 37.28892, 37.28599, 37.28584, 37.285951, 37.286238, 37.286344, 37.286627, 37.291635, 37.294068)))",0.05103857566765579,0.10445103857566766,0.02314540059347181,2292,180,1505,0.4,675,450,916.8,1375.1999999999998,1054.8000000000002,985485,5477,0.00555766957386464,231,848,0.4884272997032641,0.1370919881305638,0.5032640949554896,0.07175588926592184,0.056790123456790124,0.10682492581602374,0.05477,0.07175588926592184,121
06085503122,21880,1287,301,468,328,179,11,401,505,240,141,506,203,201,377,85,216,133,183,128,18,15,61,26,46,46,111,95,50,14,60,1518,51,105,19,17,11,17,48,10581,7049,814,2718,"list(list(c(-121.874022, -121.869542, -121.86217, -121.861884, -121.856564, -121.854901, -121.854426, -121.851866, -121.849394, -121.846715, -121.843304, -121.840205, -121.840863, -121.843983, -121.847654, -121.85317, -121.853757, -121.854948, -121.857671, -121.858388, -121.861287, -121.868563, -121.870667, -121.874022, 37.316377, 37.318143, 37.32151, 37.32168, 37.316213, 37.31732, 37.317331, 37.320585, 37.322039, 37.319309, 37.315907, 37.312787, 37.312371, 37.31036, 37.307959, 37.304259, 37.303725, 
37.302993, 37.301118, 37.300657, 37.303522, 37.310812, 37.312961, 37.316377)))",0.2338772338772339,0.31157731157731156,0.06604506604506605,1467,217,1070,0.4,1630.8,1087.2,586.8000000000001,880.1999999999999,637.8000000000001,914772,10667,0.0116608291464977,617,219,0.4491064491064491,0.4794094794094794,0.17016317016317017,0.2547877141434157,0.03359683794466403,0.1686091686091686,0.10667,0.2547877141434157,328
06085507703,79547,2750,208,430,1343,571,198,707,896,961,186,435,857,488,970,148,98,36,0,67,36,0,0,37,84,101,261,211,38,264,1369,3577,140,19,0,33,0,0,30,1124,236,5,883,"list(list(c(-122.093623, -122.092033, -122.091987, -122.087529, -122.086069, -122.08144, -122.079308, -122.07971, -122.07827, -122.076867, -122.075784, -122.07141, -122.07171, -122.071637, -122.07058, -122.06871, -122.068534, -122.067738, -122.06696, -122.064613, -122.063841, -122.063791, -122.061245, -122.059609, -122.060192, -122.059939, -122.06179, -122.061457, -122.060476, -122.060311, -122.06221, -122.0623, -122.061006, -122.063098, -122.064049, -122.063091, -122.063827, -122.065141, -122.067913, 
-122.068016, -122.069618, -122.07066, -122.072169, -122.074733, -122.078425, -122.074309, -122.075559, -122.075251, -122.078672, -122.081572, -122.084279, -122.087225, -122.088222, -122.09097, -122.091814, -122.093547, -122.096192, -122.093623, 37.306095, 37.308046, 37.308102, 37.313574, 37.315355, 37.320466, 37.322243, 37.32258, 37.323058, 37.322989, 37.323303, 37.32819, 37.330906, 37.331325, 37.33316, 37.33357, 37.333575, 37.333536, 37.33302, 37.333325, 37.333237, 37.333073, 37.331495, 37.32936, 
37.328532, 37.326712, 37.324833, 37.322881, 37.322179, 37.321212, 37.319415, 37.317547, 37.314816, 37.315509, 37.312956, 37.311207, 37.308327, 37.309025, 37.306932, 37.30597, 37.30606, 37.307491, 37.306101, 37.30647, 37.306211, 37.30375, 37.300457, 37.298376, 37.295842, 37.295342, 37.295376, 37.297287, 37.299571, 37.30066, 37.300868, 37.300989, 37.300928, 37.306095)))",0.07563636363636364,0.2570909090909091,0.05381818181818182,3437,82,2668,0.4,529.8,353.20000000000005,1374.8000000000002,2062.2,1514.8000000000002,973021,1124,0.00115516520198433,282,1882,0.5301818181818182,0.10254545454545455,0.6843636363636364,0.053361245119134586,0.03913894324853229,0.029818181818181817,0.01124,0.053361245119134586,147
06085512030,55048,998,16,148,426,253,155,166,364,342,126,105,293,221,379,8,0,8,9,26,8,24,0,18,27,32,80,87,167,163,341,1526,136,0,0,0,0,0,15,209,29,7,173,"list(list(c(-121.830607, -121.825915, -121.822102, -121.820175, -121.816856, -121.816886, -121.818011, -121.818249, -121.817005, -121.817246, -121.817846, -121.821268, -121.821879, -121.825789, -121.826071, -121.827154, -121.827938, -121.827975, -121.827994, -121.82735, -121.827295, -121.827341, -121.827767, -121.828327, -121.82972, -121.830482, -121.830551, -121.830607, 37.236873, 37.237457, 37.237571, 37.237536, 37.236976, 37.234654, 37.232979, 37.230198, 37.22957, 37.228014, 37.227654, 37.229494, 
37.228054, 37.22867, 37.228672, 37.227881, 37.227733, 37.227441, 37.226968, 37.226317, 37.226006, 37.225867, 37.2259, 37.225894, 37.226234, 37.228137, 37.233209, 37.236873)))",0.01603206412825651,0.16633266533066132,0.00801603206412825,1390,15,983,0.4,103.8,69.2,556,834,692,841828,1651,0.001961208227809,25,758,0.6012024048096193,0.025050100200400802,0.7595190380761523,0.01188128801584557,0.0891218872870249,0.01503006012024048,0.01651,0.01188128801584557,12
06085511914,65451,1872,61,138,967,424,282,470,565,678,159,157,672,422,621,39,0,31,39,8,41,21,9,20,73,64,135,126,135,181,950,2511,281,0,0,0,6,0,0,913,69,192,652,"list(list(c(-121.886649, -121.880875, -121.878633, -121.874926, -121.874762, -121.873015, -121.87037, -121.868821, -121.862268, -121.864349, -121.867314, -121.869602, -121.872575, -121.876875, -121.881345, -121.882074, -121.884966, -121.884369, -121.884194, -121.886381, -121.887192, -121.886649, 37.237889, 37.240796, 37.242358, 37.242606, 37.241267, 37.235998, 37.229294, 37.226827, 37.221646, 37.220766, 37.221353, 37.222151, 37.222088, 37.221986, 37.221896, 37.221706, 37.224904, 37.228153, 37.232813, 
37.234466, 37.236072, 37.237889)))",0.03258547008547009,0.25106837606837606,0.02083333333333333,2230,6,1866,0.4,391.2,260.8,892,1338,1173,889079,947,0.00106514719164438,109,1392,0.5571581196581197,0.05822649572649573,0.7435897435897436,0.029650379489071354,0.11190760653126244,0.003205128205128205,0.00947,0.029650379489071354,56
06085507206,96818,864,16,98,371,196,183,283,286,253,42,111,382,130,241,8,0,12,0,31,25,4,5,14,15,14,33,50,15,63,575,938,122,5,7,19,0,0,0,266,43,0,223,"list(list(c(-122.002453, -121.998395, -121.997099, -121.996321, -121.995236, -121.995787, -121.995425, -121.995491, -121.99514, -121.985442, -121.985043, -121.98443, -121.9817, -121.98146, -121.98107, -121.980639, -121.980861, -121.980824, -121.980067, -121.979329, -121.97964, -121.979672, -121.979674, -121.979751, -121.977771, -121.97758, -121.976723, -121.974308, -121.973768, -121.97305, -121.971271, -121.96918, -121.97154, -121.97258, -121.973462, -121.97451, -121.97545, -121.97649, -121.97662, 
-121.97687, -121.97701, -121.978704, -121.979601, -121.983058, -121.98219, -121.983354, -121.985711, -121.986196, -121.984203, -121.984539, -121.986205, -121.984522, -121.98389, -121.981859, -121.984223, -121.98769, -121.990275, -121.994529, -121.99518, -121.996438, -121.997014, -121.9988, -122.002453, 37.241506, 37.242816, 37.243909, 37.245125, 37.24656, 37.247944, 37.250288, 37.250381, 37.25092, 37.250084, 37.250089, 37.25037, 37.25104, 37.25184, 37.25222, 37.251941, 37.250759, 37.249669, 37.249477, 
37.249546, 37.252739, 37.252745, 37.252891, 37.25387, 37.253531, 37.251209, 37.249334, 37.249122, 37.251243, 37.25146, 37.25145, 37.25084, 37.2478, 37.24683, 37.246065, 37.24512, 37.24342, 37.24147, 37.24118, 37.23966, 37.23844, 37.238378, 37.237117, 37.237825, 37.24101, 37.24014, 37.240063, 37.238461, 37.238058, 37.236146, 37.235754, 37.234713, 37.23539, 37.234449, 37.231078, 37.23317, 37.234573, 37.238084, 37.23861, 37.239589, 37.239942, 37.24071, 37.241506)))",0.01851851851851851,0.3275462962962963,0.00925925925925925,816,31,833,0.4,133.79999999999998,89.2,326.40000000000003,489.6,448.4,903313,300,3.3211079658988633e-4,20,703,0.42939814814814814,0.023148148148148147,0.8136574074074074,0.010896718293571575,0.1300639658848614,0.03587962962962963,0.003,0.010896718293571575,9
06085506203,41597,2300,94,1064,922,165,55,435,1043,577,245,355,688,582,675,243,51,63,44,0,63,40,50,30,101,170,249,197,237,367,395,3124,118,63,15,85,0,66,48,3009,136,1254,1619,"list(list(c(-121.995778, -121.995691, -121.992518, -121.98728, -121.98382, -121.98238, -121.97548, -121.972738, -121.97001, -121.972432, -121.975026, -121.977584, -121.981032, -121.984621, -121.988058, -121.989653, -121.991361, -121.995697, -121.995778, 37.322488, 37.32294, 37.322962, 37.323, 37.32302, 37.32304, 37.32306, 37.32308, 37.32311, 37.320151, 37.317086, 37.317817, 37.317966, 37.317967, 37.317974, 37.318191, 37.318682, 37.320732, 37.322488)))",0.0408695652173913,0.1891304347826087,0.10565217391304348,3006,277,2023,0.4,971.4,647.6,1202.4,1803.6,1320.4,1005284,6481,0.00644693439863759,401,1196,0.5465217391304348,0.1743478260869565,0.52,0.09167143785328151,0.03777208706786172,0.12043478260869565,0.06481,0.09167143785328151,211
06085505006,113144,5335,166,2506,2425,188,50,561,2603,1943,228,1331,2522,1108,374,110,48,19,23,0,55,34,43,63,96,187,281,394,820,1245,1917,7332,187,81,36,409,38,9,92,71370,32688,1146,37536,"list(list(c(-121.943086, -121.938548, -121.937901, -121.938121, -121.936171, -121.935639, -121.936345, -121.9389, -121.939621, -121.940655, -121.936129, -121.939509, -121.939235, -121.934964, -121.934232, -121.936494, -121.935891, -121.922866, -121.925606, -121.926026, -121.928113, -121.930131, -121.931047, -121.926724, -121.919778, -121.916331, -121.914758, -121.912926, -121.910397, -121.908901, -121.90103, -121.901014, -121.901351, -121.90178, -121.902359, -121.904164, -121.904766, -121.906092, 
-121.907977, -121.909589, -121.911177, -121.916876, -121.917202, -121.924299, -121.927392, -121.933017, -121.941725, -121.943275, -121.943086, 37.377564, 37.380423, 37.380569, 37.381717, 37.383818, 37.38548, 37.38747, 37.389578, 37.390611, 37.395672, 37.397375, 37.402027, 37.402128, 37.404422, 37.404635, 37.410682, 37.410921, 37.410819, 37.413138, 37.414616, 37.415539, 37.417759, 37.420094, 37.422564, 37.423887, 37.425596, 37.420945, 37.415552, 37.408074, 37.401725, 37.367954, 37.367246, 37.365026, 
37.364029, 37.364215, 37.364941, 37.365267, 37.36619, 37.367825, 37.36907, 37.369861, 37.37166, 37.371741, 37.372818, 37.373543, 37.374874, 37.376648, 37.377335, 37.377564)))",0.03111527647610121,0.10515463917525772,0.02061855670103092,7145,665,4670,0.4,22521.6,15014.4,2858,4287,3045,1040684,71922,0.06911031590761461,200,4376,0.27778819119025305,0.03748828491096532,0.8202436738519213,0.0171734988017378,0.025504637206764866,0.1246485473289597,0.71922,0.0171734988017378,92
06085507805,74196,2044,75,766,876,236,91,352,898,739,55,460,514,506,564,138,27,72,10,30,14,16,39,0,67,115,238,215,104,297,662,2602,145,36,0,110,0,17,0,1319,35,251,1033,"list(list(c(-122.07209, -122.06774, -122.0667, -122.0624, -122.05973, -122.059651, -122.059584, -122.058978, -122.058253, -122.05789, -122.05495, -122.050999, -122.050534, -122.05006, -122.044867, -122.043972, -122.043708, -122.04312, -122.04151, -122.040302, -122.03673, -122.03239, -122.03244, -122.04145, -122.043695, -122.043929, -122.044826, -122.047391, -122.04726, -122.05051, -122.05051, -122.04951, -122.04664, -122.04606, -122.05279, -122.05496, -122.05618, -122.06046, -122.063841, -122.064613, 
-122.06696, -122.067738, -122.068534, -122.06871, -122.068515, -122.068437, -122.068181, -122.06839, -122.07248, -122.07209, 37.341602, 37.338, 37.33752, 37.33754, 37.33753, 37.33753, 37.33753, 37.337524, 37.33752, 37.33752, 37.33752, 37.33754, 37.33754, 37.33754, 37.337544, 37.337552, 37.337554, 37.33756, 37.33757, 37.33758, 37.33757, 37.33761, 37.33424, 37.33421, 37.334204, 37.334204, 37.3342, 37.334011, 37.33248, 37.33114, 37.32907, 37.32489, 37.32404, 37.32278, 37.32281, 37.32723, 37.32862, 37.33202, 
37.333237, 37.333325, 37.33302, 37.333536, 37.333575, 37.33357, 37.33419, 37.33443, 37.335453, 37.33734, 37.34123, 37.341602)))",0.03669275929549902,0.17221135029354206,0.0675146771037182,2457,163,1881,0.4,619.8,413.2000000000001,982.8,1474.1999999999998,1127.8000000000002,990595,2430,0.00245307113401541,247,1278,0.5234833659491194,0.12084148727984344,0.6252446183953033,0.0631241277110075,0.05572636433512682,0.07974559686888454,0.0243,0.0631241277110075,129
06085506101,57994,1560,32,405,708,246,169,323,575,537,125,264,571,335,390,7,11,9,74,38,17,25,11,8,114,83,202,149,201,179,432,2199,93,16,0,26,0,0,43,443,67,17,359,"list(list(c(-121.99554, -121.98744, -121.9843, -121.98261, -121.978996, -121.978915, -121.978854, -121.978822, -121.97681, -121.97396, -121.97396, -121.97479, -121.97484, -121.98034, -121.98086, -121.98264, -121.98609, -121.98768, -121.98937, -121.991166, -121.99539, -121.995442, -121.995813, -121.99554, 37.33787, 37.33788, 37.337741, 37.33792, 37.337937, 37.337937, 37.337937, 37.337937, 37.3384, 37.33391, 37.33211, 37.33063, 37.32995, 37.32988, 37.32993, 37.33008, 37.33038, 37.33063, 37.33148, 37.33154, 
37.33128, 37.332823, 37.337545, 37.33787)))",0.02051282051282051,0.2070512820512821,0.00448717948717948,2106,85,1475,0.4,215.4,143.6,842.4000000000001,1263.6,935.4,1002291,4952,0.00494068090005796,101,961,0.46474358974358976,0.06474358974358975,0.6160256410256411,0.033058672100090135,0.04229195088676671,0.05448717948717949,0.04952,0.033058672100090135,52
06085507500,81672,2078,30,352,869,549,278,473,857,587,161,306,632,603,537,37,35,75,0,64,22,14,31,30,12,104,110,276,133,275,860,2647,315,0,0,10,0,0,0,1083,75,107,901,"list(list(c(-122.03248, -122.02311, -122.02072, -122.01444, -122.010538, -122.009862, -122.00765, -122.00924, -122.00982, -122.01066, -122.01444, -122.01669, -122.01919, -122.02316, -122.02968, -122.032052, -122.031987, -122.03199, -122.03209, -122.03231, -122.03244, -122.03242, -122.032413, -122.03248, 37.28836, 37.284063, 37.28296, 37.28008, 37.278242, 37.278497, 37.27682, 37.27578, 37.27522, 37.27426, 37.27141, 37.26992, 37.26833, 37.26412, 37.25972, 37.259268, 37.260127, 37.26478, 37.27166, 37.27939, 
37.28178, 37.28342, 37.283785, 37.28836)))",0.01443695861405197,0.22762271414821944,0.0178055822906641,2332,10,2068,0.4,540.6,360.4,932.8,1399.1999999999998,1247.8000000000002,983357,1083,0.00110132942563077,147,1544,0.548604427333975,0.07074109720885467,0.7430221366698749,0.03634553571442686,0.11900264450321119,0.004812319538017324,0.01083,0.03634553571442686,76
06085502907,47628,1288,35,137,611,347,158,260,412,514,102,167,425,316,380,0,50,0,22,46,27,10,27,45,7,80,121,117,117,213,406,1877,97,8,10,17,0,0,13,337,16,151,170,"list(list(c(-121.904661, -121.90376, -121.89586, -121.89496, -121.89377, -121.89265, -121.891554, -121.890285, -121.893385, -121.898344, -121.899092, -121.901002, -121.901197, -121.902168, -121.903287, -121.903939, -121.904661, 37.267944, 37.26819, 37.270369, 37.270796, 37.26788, 37.265152, 37.262468, 37.259372, 37.257842, 37.255414, 37.256368, 37.259729, 37.26019, 37.262567, 37.26529, 37.266243, 37.267944)))",0.02717391304347826,0.20186335403726707,0,1780,48,1240,0.4,102,68,712,1068,809,908438,2622,0.00288627292121201,72,853,0.5403726708074534,0.055900621118012424,0.6622670807453416,0.028368969206881825,0.051678209909429944,0.037267080745341616,0.02622,0.028368969206881825,37
06085502102,30684,2653,90,1032,881,423,227,456,765,987,445,625,909,506,613,85,170,102,85,15,123,14,187,141,195,199,347,292,122,201,375,4502,139,12,52,211,0,0,100,6964,67,73,6824,"list(list(c(-121.931841, -121.928865, -121.925425, -121.921648, -121.920013, -121.919268, -121.919142, -121.91845, -121.915001, -121.915134, -121.914908, -121.921973, -121.931674, -121.931741, -121.931751, -121.931779, -121.93179, -121.931837, -121.931838, -121.931841, 37.316949, 37.316687, 37.316718, 37.316771, 37.316716, 37.316639, 37.316624, 37.316501, 37.315221, 37.314351, 37.313338, 37.306913, 37.29803, 37.305199, 37.306162, 37.309328, 37.310734, 37.316177, 37.316523, 37.316949)))",0.03392385978137957,0.17188088955898984,0.03203920090463626,4363,375,2278,0.4,4094.4,2729.6000000000004,1745.2,2617.8,1884.2,987807,26240,0.0265638935541052,442,990,0.42178665661515263,0.16660384470410855,0.3731624575951753,0.08711977536557527,0.0308751665926255,0.14134941575574822,0.2624,0.08711977536557527,231
06085505203,11648,1282,39,418,551,239,35,204,491,456,131,219,544,266,253,92,36,0,29,13,13,30,21,47,29,98,98,110,168,143,355,2663,181,7,26,88,6,0,38,5171,968,160,4043,"list(list(c(-121.94345, -121.93805, -121.93736, -121.9384, -121.94297, -121.942361, -121.93864, -121.932135, -121.922825, -121.921909, -121.924272, -121.925904, -121.930351, -121.931242, -121.932057, -121.932214, -121.93275, -121.936363, -121.93782, -121.93972, -121.94185, -121.94345, 37.35016, 37.35207, 37.35202, 37.35293, 37.35534, 37.355835, 37.35446, 37.351219, 37.346513, 37.346027, 37.344283, 37.342544, 37.33912, 37.339899, 37.340577, 37.340728, 37.34116, 37.344148, 37.34355, 37.34697, 37.34736, 
37.35016)))",0.03042121684867394,0.15912636505460218,0.0717628705148206,2482,165,1117,0.4,2425.7999999999997,1617.2,992.8,1489.1999999999998,1173.8000000000002,1015386,17700,0.01743179441118944,157,776,0.4048361934477379,0.12246489859594384,0.6053042121684867,0.06368873418163008,0.06796845662786331,0.12870514820592824,0.177,0.06368873418163008,82
06085508601,86563,1339,49,360,595,231,104,207,452,575,105,214,497,273,355,14,33,22,26,12,50,0,8,18,47,41,59,137,113,188,571,2065,67,14,10,39,0,14,6,1031,107,33,891,"list(list(c(-122.04715, -122.04614, -122.044737, -122.0336, -122.03373, -122.03447, -122.03556, -122.03709, -122.04093, -122.04851, -122.04715, 37.37563, 37.37874, 37.383121, 37.37957, 37.37886, 37.37685, 37.3736, 37.36903, 37.37001, 37.37178, 37.37563)))",0.03659447348767737,0.15459297983569828,0.0104555638536221,1998,83,1256,0.4,534.6,356.40000000000003,799.2,1198.8,866.2,1010269,8712,0.00862344583472322,95,1009,0.4690067214339059,0.07094846900672143,0.7535474234503361,0.036303827627341044,0.0324455205811138,0.0619865571321882,0.08712,0.036303827627341044,49
06085504602,42386,628,12,112,277,151,76,255,186,150,37,89,156,93,290,0,19,12,22,16,30,0,28,18,28,41,122,81,29,56,126,707,20,12,0,0,0,0,0,48958,33549,838,14571,"list(list(c(-122.059911423613, -122.058336, -122.045995496045, -122.045901, -122.04566296427, -122.038599, -122.038599, -122.040872722043, -122.036182, -122.025425, -122.020872, -121.996671, -121.992669, -121.980014, -121.975071, -121.968524, -121.964157, -121.959313, -121.951921, -121.947842, -121.946174, -121.947087, -121.945479, -121.944522, -121.944335, -121.941085, -121.938903, -121.936025, -121.934987, -121.935137, -121.934116, -121.931199, -121.931128, -121.932656, -121.932626, -121.928297, 
-121.9279, -121.925041, -121.922569, -121.922948, -121.922671, -121.919898, -121.918201, -121.916331, -121.919778, -121.926724, -121.932829, -121.943763, -121.957565, -121.959198, -121.967901, -121.972543, -121.98632, -121.986838, -121.987577, -121.989179, -121.995782, -122.00479, -122.006109, -122.01289, -122.020378, -122.02713, -122.032916, -122.035937, -122.037361, -122.037273, -122.03709, -122.036789, -122.034672, -122.041135, -122.043572, -122.049172, -122.054472, -122.059673, -122.060006, -122.059911423613, 
37.4473360004136, 37.446788, 37.4490347954125, 37.449052, 37.4492335747765, 37.454622, 37.462048, 37.4628633674882, 37.464966, 37.46563, 37.465139, 37.467239, 37.464639, 37.460892, 37.460639, 37.461953, 37.463151, 37.463515, 37.461461, 37.461978, 37.463946, 37.467424, 37.469168, 37.468889, 37.466093, 37.464948, 37.462394, 37.462929, 37.462464, 37.46084, 37.460331, 37.460644, 37.45739, 37.456919, 37.455147, 37.457332, 37.455352, 37.454186, 37.455538, 37.45505, 37.453645, 37.440032, 37.430066, 37.425596, 
37.423887, 37.422564, 37.421792, 37.419322, 37.419293, 37.419172, 37.418654, 37.417974, 37.412231, 37.412059, 37.411822, 37.4114, 37.409928, 37.407976, 37.407689, 37.40614, 37.40444, 37.40313, 37.401676, 37.400637, 37.400906, 37.401432, 37.41284, 37.421494, 37.426438, 37.427012, 37.427239, 37.426139, 37.435739, 37.434039, 37.443622, 37.4473360004136)))",0.01910828025477707,0.4060509554140128,0,687,12,616,0.4,8742.6,5828.4000000000005,274.8,412.2,294.8,337142,48958,0.14521477596976942,53,292,0.6098726114649682,0.08439490445859872,0.46496815286624205,0.04072616709889486,0.028288543140028287,0.01910828025477707,0.48958,0.04072616709889486,26
