GEOID,med_incomeE,total_hhsE,no_veh_hhE,one_veh_hhE,two_veh_hhE,three_veh_hhE,fourmore_veh_hhE,no_worker_hhE,one_worker_hhE,two_worker_hhE,threemore_worker_hhE,hh_1personE,hh_2personE,hh_3personE,hh_4person_plusE,inc_lt_10kE,inc_btw_10k_15kE,inc_btw_15k_20kE,inc_btw_20k_25kE,inc_btw_25k_30kE,inc_btw_30k_35kE,inc_btw_35k_40kE,inc_btw_40k_45kE,inc_btw_45k_50kE,inc_btw_50k_60kE,inc_btw_60k_75kE,inc_btw_75k_100kE,inc_btw_100k_125kE,inc_btw_125k_150kE,inc_btw_150k_200kE,inc_gt_200kE,total_jobs,basic_jobs,retail_jobs,service_jobs,WFH_jobs,total_emp,basic_emp,retail_emp,service_emp,WFH_emp,geometry
06085512602,35208,758,31,102,222,165,238,145,312,219,82,118,257,155,228,6,0,59,5,0,53,19,18,15,35,98,75,65,66,138,106,8665,3370,2660,2635,584,1520,530,175,815,257,"list(list(c(-121.58609, -121.586046, -121.585914, -121.58587, -121.58122, -121.5781, -121.577361, -121.5753, -121.57532, -121.5763, -121.57635, -121.57428, -121.5714, -121.57083, -121.568041, -121.55811, -121.56055, -121.56139, -121.56228, -121.55863, -121.54795, -121.54197, -121.5362, -121.52793, -121.52712, -121.524839, -121.52304, -121.520619, -121.52072, -121.519798, -121.52178, -121.52238, -121.5214, -121.51792, -121.51436, -121.51218, -121.50705, -121.506821, -121.502297, -121.500462, -121.4989, 
-121.498323, -121.495035, -121.489082, -121.488657, -121.489772, -121.48862, -121.487324, -121.4847, -121.483369, -121.481264, -121.477984, -121.476963, -121.4748, -121.473027, -121.47149, -121.46998, -121.46701, -121.46501, -121.46363, -121.46254, -121.46019, -121.45866, -121.457586, -121.45609, -121.45568, -121.45793, -121.45638, -121.45575, -121.45622, -121.45866, -121.4617, -121.46315, -121.46491, -121.46496, -121.46633, -121.46614, -121.46721, -121.46703, -121.46792, -121.46985, -121.47099, 
-121.47488, -121.47436, -121.47499, -121.47677, -121.47809, -121.480091, -121.483469, -121.483947, -121.48677, -121.48863, -121.48998, -121.49003, -121.4938, -121.494692, -121.492513, -121.491049, -121.489124, -121.487953, -121.486053, -121.475147, -121.471248, -121.471151, -121.488949, -121.501488, -121.503739, -121.504552, -121.50528, -121.508145, -121.509401, -121.512275, -121.512263, -121.510185, -121.510231, -121.512045, -121.511681, -121.512065, -121.513813, -121.515805, -121.516857, -121.519152, 
-121.522226, -121.523591, -121.526819, -121.529384, -121.534463, -121.535145, -121.539234, -121.54068, -121.540754, -121.539265, -121.540016, -121.542499, -121.544875, -121.547136, -121.548009, -121.547531, -121.546941, -121.547637, -121.550989, -121.55244, -121.552639, -121.55279, -121.55091, -121.55304, -121.555304, -121.555429, -121.557672, -121.55718, -121.557933, -121.557904, -121.55722, -121.55727, -121.55826, -121.55599, -121.55599, -121.55689, -121.55959, -121.56645, -121.571817, -121.58009, 
-121.583092, -121.58455, -121.58622, -121.58609, 37.04148, 37.041492, 37.041528, 37.04154, 37.0428, 37.043615, 37.043817, 37.04434, 37.04384, 37.04247, 37.04169, 37.03737, 37.03244, 37.03261, 37.033713, 37.03744, 37.04156, 37.04308, 37.04789, 37.04886, 37.05264, 37.04175, 37.04392, 37.0516, 37.053482, 37.054464, 37.05602, 37.057219, 37.059641, 37.058911, 37.06246, 37.0676, 37.06805, 37.07333, 37.07583, 37.07609, 37.07414, 37.074672, 37.072829, 37.073325, 37.074902, 37.07648, 37.077674, 37.07699, 
37.075748, 37.074121, 37.072253, 37.072436, 37.073921, 37.074101, 37.072915, 37.072587, 37.070506, 37.06795, 37.064809, 37.06108, 37.06007, 37.05317, 37.0492, 37.04721, 37.04671, 37.04427, 37.04322, 37.04153, 37.03664, 37.03402, 37.03318, 37.02996, 37.02746, 37.02431, 37.01989, 37.01799, 37.01646, 37.01557, 37.01447, 37.01328, 37.01121, 37.01023, 37.00876, 37.00724, 37.00686, 37.00735, 37.00759, 37.00524, 37.00405, 37.00399, 37.00483, 37.007776, 37.011605, 37.013063, 37.01356, 37.01514, 37.01533, 
37.01662, 37.01603, 37.016474, 37.011995, 37.010047, 37.006096, 37.00164, 37.001223, 36.983849, 36.978648, 36.977974, 36.983148, 36.971895, 36.968299, 36.967847, 36.964216, 36.963649, 36.960039, 36.959036, 36.957997, 36.956019, 36.954053, 36.952675, 36.949343, 36.94804, 36.945155, 36.944331, 36.942558, 36.941972, 36.939691, 36.93709, 36.935747, 36.933471, 36.930933, 36.9297, 36.927302, 36.925542, 36.924628, 36.923185, 36.920765, 36.919282, 36.918854, 36.917375, 36.917391, 36.919054, 36.927861, 36.929194, 
36.93327, 36.93696, 36.9429, 36.94807, 36.96095, 36.96886, 36.975885, 36.976183, 36.981146, 36.98052, 36.98254, 36.983175, 36.98531, 36.98578, 36.98675, 36.99849, 37.00152, 37.00473, 37.00982, 37.0224, 37.032289, 37.02953, 37.03537, 37.03823, 37.041489, 37.04148)))"
06085503208,32601,887,10,72,266,210,329,83,232,220,352,52,159,140,536,5,20,25,29,18,18,41,10,33,56,83,56,128,44,187,134,173,41,4,128,18,2067,646,191,1230,411,"list(list(c(-121.824947, -121.813626, -121.81337, -121.810162, -121.809545, -121.809529, -121.809358, -121.808582, -121.806817, -121.805915, -121.806101, -121.80599, -121.8085, -121.809921, -121.811167, -121.817411, -121.820952, -121.822336, -121.822433, -121.823353, -121.82339, -121.823476, -121.82368, -121.824947, 37.284447, 37.284112, 37.284089, 37.284801, 37.285676, 37.285244, 37.283694, 37.281774, 37.278948, 37.277584, 37.277655, 37.277214, 37.277516, 37.277071, 37.277278, 37.276349, 37.276825, 
37.277772, 37.278841, 37.278884, 37.279592, 37.282388, 37.282983, 37.284447)))"
06087121000,49920,1372,28,208,406,521,209,267,574,436,95,220,611,241,300,58,22,10,11,10,15,54,58,12,24,86,105,164,78,122,543,247,89,8,150,44,1676,556,123,997,460,"list(list(c(-121.985032, -121.984061, -121.980836, -121.977529, -121.97314, -121.970934, -121.96987, -121.96324, -121.95618, -121.953825, -121.94703, -121.94196, -121.93415, -121.932026, -121.93001, -121.92426, -121.910685, -121.90572, -121.904618, -121.90231, -121.90114, -121.898151, -121.89632, -121.89496, -121.89485, -121.89333, -121.89228, -121.892, -121.89054, -121.890867, -121.888795, -121.8873, -121.884808, -121.870066, -121.860421, -121.861884, -121.8556, -121.85056, -121.849557, -121.84629, 
-121.84449, -121.84414, -121.842784, -121.842509, -121.83865, -121.83877, -121.83433, -121.83217, -121.83154, -121.829062, -121.82402, -121.82366, -121.82226, -121.8184, -121.81649, -121.81719, -121.812516, -121.810527, -121.809076, -121.810722, -121.810457, -121.812767, -121.815552, -121.816965, -121.818887, -121.821753, -121.823475, -121.823921, -121.82675, -121.827865, -121.830191, -121.829685, -121.834775, -121.837678, -121.841608, -121.841229, -121.84209, -121.84102, -121.842952, -121.844088, 
-121.844293, -121.844886, -121.845382, -121.846104, -121.847489, -121.847836, -121.848221, -121.84977, -121.849685, -121.852276, -121.853113, -121.855949, -121.856898, -121.860947, -121.862177, -121.865273, -121.868988, -121.868887, -121.871111, -121.870997, -121.873444, -121.873449, -121.875701, -121.875173, -121.875436, -121.875986, -121.875314, -121.875436, -121.875986, -121.877466, -121.878802, -121.87955, -121.880747, -121.881617, -121.883372, -121.884135, -121.885005, -121.885707, -121.886973, 
-121.887248, -121.886081, -121.88764, -121.889157, -121.891687, -121.896347, -121.89858, -121.900493, -121.904069, -121.907595, -121.90929, -121.911191, -121.913813, -121.917319, -121.917837, -121.923972, -121.925093, -121.927327, -121.928572, -121.931338, -121.934971, -121.936438, -121.938085, -121.938786, -121.938047, -121.939669, -121.941763, -121.941827, -121.946001, -121.948983, -121.949548, -121.950401, -121.953208, -121.953712, -121.955637, -121.958983, -121.958938, -121.96033, -121.959988, 
-121.960775, -121.964922, -121.96617, -121.969601, -121.972392, -121.976675, -121.978937, -121.977578, -121.978337, -121.975139, -121.976607, -121.977599, -121.977016, -121.974882, -121.976837, -121.977178, -121.976206, -121.974715, -121.975823, -121.975187, -121.976017, -121.97581, -121.973007, -121.973691, -121.975345, -121.980124, -121.983109, -121.984007, -121.984271, -121.985295, -121.985032, 37.143228, 37.143734, 37.142282, 37.141733, 37.14185, 37.140317, 37.13866, 37.13321, 37.13031, 37.129035, 
37.12775, 37.12639, 37.12331, 37.122001, 37.12329, 37.12128, 37.113295, 37.11317, 37.111327, 37.11108, 37.11152, 37.110723, 37.10965, 37.10979, 37.10861, 37.108, 37.10841, 37.10706, 37.10689, 37.105256, 37.105396, 37.10491, 37.107825, 37.102247, 37.104037, 37.099346, 37.09914, 37.09851, 37.099127, 37.09702, 37.0965, 37.09473, 37.09456, 37.094545, 37.09322, 37.09209, 37.09123, 37.0897, 37.0886, 37.087916, 37.08757, 37.08605, 37.08569, 37.08382, 37.08037, 37.07788, 37.075155, 37.070674, 37.069301, 
37.068661, 37.067708, 37.065239, 37.06574, 37.065001, 37.066463, 37.066871, 37.066466, 37.067626, 37.06769, 37.06678, 37.066882, 37.065211, 37.067068, 37.069096, 37.070745, 37.067853, 37.067535, 37.065063, 37.066376, 37.068377, 37.068023, 37.068266, 37.068223, 37.067947, 37.068578, 37.068602, 37.068195, 37.067514, 37.07016, 37.070271, 37.071513, 37.070826, 37.072704, 37.076415, 37.076089, 37.077109, 37.076293, 37.072654, 37.071991, 37.070478, 37.068459, 37.066024, 37.064869, 37.062452, 37.061596, 
37.061825, 37.060803, 37.060139, 37.060406, 37.059033, 37.058966, 37.059781, 37.05917, 37.059483, 37.058728, 37.05914, 37.058384, 37.05917, 37.059437, 37.056096, 37.055078, 37.054616, 37.055615, 37.054348, 37.056185, 37.054815, 37.057238, 37.059619, 37.060748, 37.060233, 37.061717, 37.062905, 37.060863, 37.059798, 37.054883, 37.05302, 37.050846, 37.050379, 37.047355, 37.046128, 37.044393, 37.044586, 37.045815, 37.050406, 37.054796, 37.056079, 37.057166, 37.064381, 37.065746, 37.067032, 37.068677, 
37.069378, 37.070515, 37.069331, 37.07045, 37.070671, 37.074688, 37.076446, 37.078215, 37.080256, 37.083367, 37.085642, 37.085562, 37.082333, 37.086233, 37.089213, 37.093181, 37.09742, 37.099925, 37.101336, 37.103206, 37.105067, 37.107139, 37.108452, 37.111599, 37.113607, 37.116158, 37.118224, 37.119583, 37.120927, 37.122648, 37.125947, 37.127197, 37.132022, 37.134684, 37.135578, 37.139101, 37.142032, 37.143228)))"
06085502002,26922,1819,65,623,688,287,156,213,599,596,411,449,307,333,730,78,9,104,0,89,50,20,41,55,35,220,390,216,55,146,311,788,80,149,559,72,2413,663,242,1508,600,"list(list(c(-121.931868, -121.925982, -121.925425, -121.922727, -121.922757, -121.922757, -121.922762, -121.919933, -121.918976, -121.917185, -121.913747, -121.913738, -121.913768, -121.914425, -121.915001, -121.91845, -121.919142, -121.919268, -121.920013, -121.921648, -121.925425, -121.928865, -121.931841, -121.931853, -121.931868, 37.319857, 37.319864, 37.319646, 37.319661, 37.322917, 37.323032, 37.323435, 37.323449, 37.323453, 37.323459, 37.323489, 37.321532, 37.317896, 37.316492, 37.315221, 
37.316501, 37.316624, 37.316639, 37.316716, 37.316771, 37.316718, 37.316687, 37.316949, 37.317829, 37.319857)))"
06085500300,53021,1502,79,480,646,211,86,116,630,616,140,407,670,200,225,44,0,25,51,21,32,31,11,24,6,164,187,173,117,273,343,7487,1545,886,5056,766,2051,666,148,1237,651,"list(list(c(-121.921909, -121.913379, -121.911248, -121.909196, -121.908835, -121.908475, -121.90754, -121.906608, -121.904481, -121.902978, -121.902368, -121.901106, -121.89824, -121.899201, -121.901152, -121.898993, -121.899184, -121.899223, -121.900194, -121.901331, -121.91158, -121.912019, -121.905647, -121.90381, -121.913401, -121.916314, -121.921909, 37.346027, 37.352199, 37.354176, 37.350484, 37.349943, 37.349528, 37.348746, 37.348114, 37.346965, 37.345685, 37.344917, 37.342599, 37.338462, 
37.338023, 37.337918, 37.333864, 37.332131, 37.328496, 37.326611, 37.326434, 37.326009, 37.331437, 37.331698, 37.331903, 37.340642, 37.343185, 37.346027)))"
06085504315,45260,1946,10,371,917,361,287,347,554,612,433,178,563,428,777,9,35,0,9,51,44,32,37,8,60,88,263,319,237,257,497,279,57,6,216,9,3713,1414,290,2009,929,"list(list(c(-121.870267, -121.862508, -121.858822, -121.85638, -121.854145, -121.853168, -121.852459, -121.851493, -121.848481, -121.851747, -121.855983, -121.857527, -121.860936, -121.861203, -121.864361, -121.866384, -121.866763, -121.869467, -121.870267, 37.409124, 37.412922, 37.414726, 37.415922, 37.417013, 37.416367, 37.415374, 37.413156, 37.409935, 37.4086, 37.406909, 37.406199, 37.402784, 37.40263, 37.401056, 37.403804, 37.404324, 37.408032, 37.409124)))"
06085505001,52642,3588,89,1345,1317,546,291,559,1365,1160,504,797,1011,833,947,99,71,84,80,34,33,12,88,26,206,150,196,361,357,695,1096,34845,9365,345,25135,17423,5637,2110,315,3212,2275,"list(list(c(-121.987023, -121.986651, -121.98632, -121.972543, -121.967901, -121.967558, -121.966027, -121.966569, -121.964971, -121.960933, -121.960468, -121.95798, -121.957518, -121.954423, -121.953039, -121.952999, -121.952811, -121.951841, -121.950972, -121.950509, -121.95003, -121.949249, -121.9457, -121.944568, -121.94719, -121.949835, -121.95263, -121.95486, -121.960702, -121.95882, -121.95517, -121.9602, -121.96127, -121.96239, -121.964048, -121.986976, -121.986979, -121.987007, -121.987023, 
37.395973, 37.395972, 37.412231, 37.417974, 37.418654, 37.417807, 37.416061, 37.415551, 37.413916, 37.409607, 37.409359, 37.408478, 37.408911, 37.407506, 37.406302, 37.405616, 37.405027, 37.404025, 37.403761, 37.403502, 37.402974, 37.402895, 37.401029, 37.401018, 37.39951, 37.401076, 37.40187, 37.40031, 37.397666, 37.39477, 37.38937, 37.38708, 37.38645, 37.38512, 37.381894, 37.388448, 37.388895, 37.39335, 37.395973)))"
06085504601,35507,365,29,142,141,49,4,108,106,112,39,109,81,55,120,23,28,9,10,15,10,5,4,14,48,17,44,53,24,21,40,41870,30017,509,11344,33062,1394,713,63,618,901,"list(list(c(-122.125976, -122.122375, -122.121772, -122.123835, -122.117693, -122.11516140516, -122.109105, -122.101803, -122.09627, -122.08874, -122.088228436986, -122.085441378309, -122.084014244778, -122.06849, -122.059911423613, -122.060006, -122.059673, -122.059772, -122.058005, -122.058553, -122.060326, -122.06051, -122.06406, -122.06569, -122.064931, -122.064578, -122.06399, -122.06394, -122.06375, -122.06355, -122.064481, -122.0646, -122.068368, -122.070017, -122.07816, -122.08165, -122.086746, 
-122.097506, -122.10115, -122.10146, -122.105322, -122.105498, -122.11057, -122.113809, -122.121105, -122.12315, -122.125824, -122.127856, -122.125976, 37.453554, 37.453376, 37.454241, 37.461215, 37.465238, 37.4662797321484, 37.462999, 37.462727, 37.457837, 37.452267, 37.4522178141635, 37.4519498436329, 37.4518126273868, 37.45032, 37.4473360004136, 37.443622, 37.434039, 37.426839, 37.426614, 37.424713, 37.419479, 37.41903, 37.41906, 37.41906, 37.416771, 37.415689, 37.41554, 37.4128, 37.41089, 37.41025, 
37.408582, 37.40715, 37.408019, 37.408548, 37.41188, 37.41334, 37.416709, 37.424598, 37.42791, 37.42821, 37.43188, 37.432052, 37.43688, 37.439976, 37.446846, 37.44883, 37.451302, 37.452737, 37.453554)))"
06085502400,68485,2920,99,975,1246,458,142,609,1313,833,165,983,933,426,578,76,37,17,103,33,35,35,46,0,182,344,301,184,335,281,911,1513,147,148,1218,357,3698,1149,245,2304,1140,"list(list(c(-121.905675, -121.902192, -121.897312, -121.901078, -121.896243, -121.895796, -121.894795, -121.893838, -121.893278, -121.889048, -121.887901, -121.883232, -121.878612, -121.881649, -121.881748, -121.885671, -121.888277, -121.893307, -121.897347, -121.899032, -121.904945, -121.905087, -121.905675, 37.301033, 37.301343, 37.303616, 37.308468, 37.310714, 37.311048, 37.311736, 37.312173, 37.312504, 37.314914, 37.315414, 37.310156, 37.304342, 37.303998, 37.301725, 37.301719, 37.300673, 37.298483, 
37.296742, 37.296014, 37.293416, 37.294479, 37.301033)))"
06085511200,94779,1731,0,433,828,393,77,346,720,580,85,295,626,413,397,48,14,5,17,0,12,11,35,28,34,51,71,115,116,219,955,814,139,10,665,461,1950,634,85,1231,871,"list(list(c(-122.162378, -122.159519, -122.157686, -122.155708, -122.155928, -122.153513, -122.148738, -122.146761, -122.144933, -122.143072, -122.141998, -122.139483, -122.136708, -122.13776, -122.13968, -122.13973, -122.13973, -122.13975, -122.14321, -122.14933, -122.15055, -122.15302, -122.15429, -122.15553, -122.15679, -122.15929, -122.161348, -122.162378, 37.453884, 37.454721, 37.453495, 37.454176, 37.455418, 37.456677, 37.457091, 37.456585, 37.4582, 37.458018, 37.457728, 37.455264, 37.454337, 
37.4526, 37.4496, 37.44881, 37.44874, 37.44314, 37.44215, 37.44602, 37.44678, 37.44837, 37.44914, 37.44992, 37.45071, 37.45231, 37.453564, 37.453884)))"
06085503213,28810,1271,105,218,457,400,91,183,406,476,206,104,286,320,561,81,32,71,22,68,35,28,86,23,112,93,227,119,97,102,75,356,26,21,309,19,2482,815,214,1453,478,"list(list(c(-121.843983, -121.842364, -121.838931, -121.838799, -121.837072, -121.833103, -121.828887, -121.824578, -121.827327, -121.833214, -121.835028, -121.837626, -121.83926, -121.840148, -121.841878, -121.847654, -121.843983, 37.31036, 37.309082, 37.307968, 37.304232, 37.301941, 37.300914, 37.299184, 37.298469, 37.297318, 37.293421, 37.295134, 37.297714, 37.299202, 37.300129, 37.301953, 37.307959, 37.31036)))"
06085506204,60536,2026,70,568,882,367,139,481,647,710,188,477,553,358,638,99,19,33,95,77,48,25,22,47,133,149,208,97,116,180,678,1172,117,78,977,218,3045,994,209,1842,987,"list(list(c(-121.995763, -121.995577, -121.995578, -121.995697, -121.991361, -121.989653, -121.988058, -121.984621, -121.981032, -121.977584, -121.975026, -121.975944, -121.977129, -121.977322, -121.9774, -121.977666, -121.982274, -121.984948, -121.985901, -121.992489, -121.992815, -121.993413, -121.996058, -121.995763, 37.310953, 37.315832, 37.320291, 37.320732, 37.318682, 37.318191, 37.317974, 37.317967, 37.317966, 37.317817, 37.317086, 37.315893, 37.313226, 37.311409, 37.309834, 37.30813, 37.308603, 
37.30859, 37.30859, 37.308563, 37.308625, 37.309504, 37.309586, 37.310953)))"
06085507002,73938,988,14,154,311,346,163,283,344,262,99,174,358,181,275,17,0,18,18,17,10,0,13,0,0,21,86,27,49,102,610,299,22,3,274,35,1299,437,81,781,414,"list(list(c(-121.986922, -121.986794, -121.986904, -121.986927, -121.986095, -121.986589, -121.986665, -121.986434, -121.986447, -121.986878, -121.987462, -121.986824, -121.986209, -121.986081, -121.985888, -121.985416, -121.985083, -121.984225, -121.983798, -121.98259, -121.98111, -121.97913, -121.97933, -121.97804, -121.9791, -121.97988, -121.980825, -121.979649, -121.977911, -121.976705, -121.97451, -121.972593, -121.97186, -121.971012, -121.970397, -121.970152, -121.97263, -121.973493, -121.96965, 
-121.96739, -121.964222, -121.962245, -121.96003, -121.95538, -121.953597, -121.95357, -121.95355, -121.94846, -121.943568, -121.942838, -121.93858, -121.935571, -121.93259, -121.93211, -121.93383, -121.93123, -121.929039, -121.927468, -121.92392, -121.921883, -121.92148, -121.92116, -121.92095, -121.91794, -121.915806, -121.91331, -121.91266, -121.912442, -121.912993, -121.912428, -121.912431, -121.912813, -121.913009, -121.91318, -121.91329, -121.913441, -121.913534, -121.915977, -121.917296, -121.919433, 
-121.922092, -121.923432, -121.925686, -121.92798, -121.928242, -121.935842, -121.941509, -121.945359, -121.947016, -121.95058, -121.955468, -121.963103, -121.972174, -121.976273, -121.977085, -121.98077, -121.98367, -121.98661, -121.989015, -121.986922, 37.20247, 37.205525, 37.205921, 37.206809, 37.208006, 37.208246, 37.208557, 37.208918, 37.209614, 37.209954, 37.21007, 37.210967, 37.211353, 37.21194, 37.212313, 37.212671, 37.213118, 37.213764, 37.213652, 37.21403, 37.21407, 37.21371, 37.21309, 
37.21244, 37.21176, 37.21061, 37.210129, 37.208634, 37.208568, 37.208119, 37.21026, 37.209986, 37.213003, 37.214206, 37.216808, 37.217238, 37.21902, 37.221344, 37.22518, 37.22727, 37.226574, 37.226125, 37.22485, 37.22361, 37.221426, 37.22067, 37.21929, 37.2171, 37.216894, 37.218601, 37.21846, 37.219405, 37.21943, 37.21832, 37.2182, 37.21748, 37.217491, 37.218797, 37.22002, 37.219314, 37.21923, 37.21918, 37.21916, 37.21892, 37.21798, 37.21762, 37.21707, 37.2169, 37.215619, 37.213567, 37.212102, 37.211759, 
37.211635, 37.211481, 37.211328, 37.21119, 37.211056, 37.209301, 37.207625, 37.20701, 37.204533, 37.201137, 37.198643, 37.196874, 37.194693, 37.195357, 37.19566, 37.196916, 37.196801, 37.197717, 37.197804, 37.201153, 37.203344, 37.202096, 37.201776, 37.20089, 37.19903, 37.20027, 37.201494, 37.20247)))"
06085502903,59123,1919,57,425,845,414,178,521,662,588,148,423,687,314,495,44,41,44,22,39,50,37,16,35,74,137,163,174,82,210,751,300,66,8,226,29,2571,845,188,1538,748,"list(list(c(-121.913469, -121.911805, -121.911319, -121.910003, -121.907398, -121.904174, -121.902031, -121.898231, -121.896198, -121.89496, -121.89586, -121.90376, -121.904661, -121.905275, -121.905793, -121.906716, -121.906793, -121.908322, -121.909737, -121.910076, -121.910916, -121.913413, -121.913469, 37.286703, 37.287157, 37.287534, 37.287516, 37.288647, 37.283966, 37.281158, 37.276352, 37.273781, 37.270796, 37.270369, 37.26819, 37.267944, 37.269445, 37.270714, 37.272171, 37.272283, 37.274507, 
37.27657, 37.277067, 37.278295, 37.282126, 37.286703)))"
06085512312,51583,1261,0,406,446,283,126,246,490,373,152,263,406,238,354,22,45,46,52,11,20,18,17,43,11,77,118,145,99,209,328,386,52,78,256,21,1908,678,150,1080,449,"list(list(c(-121.65269, -121.64338, -121.642328, -121.64082, -121.636791, -121.63343, -121.64725, -121.65269, 37.13173, 37.13904, 37.139897, 37.14115, 37.136897, 37.13166, 37.12641, 37.13173)))"
06085501101,36447,1999,290,906,562,145,96,394,804,691,110,798,702,201,298,138,86,193,83,28,86,39,37,61,72,137,259,125,116,260,279,654,13,90,551,68,2324,687,188,1449,689,"list(list(c(-121.897038, -121.892914, -121.890661, -121.885876, -121.890069, -121.892345, -121.892908, -121.894953, -121.897006, -121.893845, -121.897038, 37.350591, 37.35255, 37.353617, 37.347191, 37.34517, 37.344296, 37.34314, 37.342046, 37.344803, 37.346307, 37.350591)))"
06085512509,43750,1622,54,272,753,336,207,186,536,632,268,244,377,204,797,8,30,66,53,70,16,39,16,80,111,77,123,140,156,235,402,505,161,56,288,27,2860,860,267,1733,648,"list(list(c(-121.58702, -121.58763, -121.58742, -121.585273, -121.58458, -121.582818, -121.580656, -121.57901, -121.566958, -121.56578, -121.56187, -121.5614, -121.56017, -121.55826, -121.55727, -121.55722, -121.557904, -121.557933, -121.55718, -121.557672, -121.555429, -121.555304, -121.5625, -121.5645, -121.56821, -121.56866, -121.569229, -121.57333, -121.57669, -121.5803, -121.58351, -121.5857, -121.58675, -121.58776, -121.58702, 36.99227, 36.99452, 36.99582, 36.998493, 36.99941, 36.998132, 36.995766, 
36.99642, 36.999967, 37.00026, 36.99155, 36.99032, 36.98782, 36.98675, 36.98578, 36.98531, 36.983175, 36.98254, 36.98052, 36.981146, 36.976183, 36.975885, 36.97377, 36.97677, 36.97632, 36.97631, 36.976685, 36.98206, 36.98284, 36.98461, 36.98436, 36.98307, 36.98423, 36.98738, 36.99227)))"
