fromId,toId,bike_time
06085512021,06085512001,60
06085512021,06085503327,75
06085512021,06085512036,23
06085512021,06085503504,94
06085512021,06085501700,93
06085512021,06085502901,100
06085512021,06085500901,94
06085512021,06085502101,113
06085512021,06085512027,35
06085512021,06085511915,65
06085512021,06085512021,0
06085512021,06085502301,86
06085512021,06085506801,116
06085512021,06085502601,93
06085512021,06085512005,44
06085512021,06085502702,107
06085512021,06085503115,59
06085512021,06085512024,48
06085512021,06085511910,83
06085512021,06085503304,77
06085512021,06085512033,36
06085512021,06085500800,99
06085512021,06085504002,110
06085512021,06085512022,17
06085512021,06085502909,65
06085512021,06085512034,50
06085512021,06085501900,104
06085512021,06085502202,95
06085512021,06085512052,43
06085512021,06085503337,62
06085512021,06085503331,100
06085512021,06085503325,86
06085512021,06085503709,118
06085512021,06085501102,106
06085512021,06085511907,69
06085512021,06085502201,100
06085512021,06085502902,92
06085512021,06085512053,37
06085512021,06085502500,76
06085512021,06085503214,59
06085512021,06085511911,114
06085512021,06085503208,34
06085512021,06085502002,115
06085512021,06085500300,109
06085512021,06085502400,87
06085512021,06085503213,51
06085512021,06085502903,85
06085512021,06085501101,100
06085512021,06085512035,60
06085512021,06085501300,93
06085512021,06085502910,61
06085512021,06085503322,101
06085512021,06085502302,91
06085512021,06085506900,101
06085512021,06085512043,20
06085512021,06085511905,81
06085512021,06085503305,83
06085512021,06085503602,103
06085512021,06085501800,99
06085505401,06085503108,119
06085505401,06085503110,110
06085505401,06085509107,56
06085505401,06085510803,113
06085505401,06085509902,64
06085505401,06085503105,100
06085505401,06085503710,116
06085505401,06085503003,113
06085505401,06085509201,84
06085505401,06085508505,21
06085505401,06085500902,83
06085505401,06085506102,21
06085505401,06085510300,89
06085505401,06085501402,95
06085505401,06085500400,51
06085505401,06085503121,96
06085505401,06085502800,116
06085505401,06085506402,54
06085505401,06085506301,35
06085505401,06085506604,65
06085505401,06085503001,101
06085505401,06085506401,48
06085505401,06085501401,97
06085505401,06085508001,46
06085505401,06085504505,117
06085505401,06085509202,86
06085505401,06085509500,81
06085505401,06085509700,71
06085505401,06085504901,53
06085505401,06085503002,106
06085505401,06085503601,109
06085505401,06085508404,48
06085505401,06085505303,20
06085505401,06085507903,44
06085505401,06085506305,50
06085505401,06085507807,64
06085505401,06085506103,18
06085505401,06085505402,9
06085505401,06085510900,118
06085505401,06085503117,108
06085505401,06085507808,67
06085505401,06085509404,100
06085505401,06085500100,88
06085505401,06085508602,37
06085505401,06085508403,48
06085505401,06085508003,35
06085505401,06085501200,87
06085505401,06085501501,102
06085505401,06085509106,51
06085505401,06085501600,86
06085505401,06085509403,91
06085505401,06085506606,60
06085505401,06085504806,62
06085505401,06085501502,98
06085505401,06085507205,89
06085505401,06085503113,85
06085505401,06085503123,96
06085505401,06085504319,109
06085505401,06085509801,86
06085505401,06085506605,53
06085505401,06085505500,22
06085505401,06085506000,23
06085505401,06085507701,62
06085505401,06085503711,117
06085505401,06085509901,74
06085505401,06085504805,74
06085505401,06085509600,72
06085505401,06085508101,40
06085505401,06085503112,90
06085505401,06085508202,21
06085505401,06085508704,47
06085505401,06085501000,82
06085505401,06085502603,78
06085505401,06085505007,56
06085505401,06085500200,76
06085505401,06085508508,15
06085505401,06085505302,15
06085505401,06085506502,73
06085505401,06085504802,60
06085505401,06085508503,39
06085505401,06085500500,52
06085505401,06085509108,81
06085505401,06085507100,105
06085505401,06085510801,116
06085505401,06085511701,105
06085505401,06085507302,117
06085505401,06085506202,55
06085505401,06085502908,115
06085505401,06085506601,58
06085505401,06085503122,110
06085505401,06085507703,82
06085505401,06085507206,108
06085505401,06085506203,27
06085505401,06085505006,80
06085505401,06085507805,56
06085505401,06085506101,11
06085505401,06085507500,86
06085505401,06085502907,119
06085505401,06085502102,64
06085505401,06085505203,48
06085505401,06085508601,44
06085505401,06085504602,82
06085505401,06085502701,98
06085505401,06085509105,58
06085505401,06085505009,77
06085505401,06085506802,112
06085505401,06085506804,117
06085505401,06085505403,5
06085505401,06085504317,119
06085505401,06085502604,81
06085505401,06085508800,50
06085505401,06085508900,51
06085505401,06085508203,33
06085505401,06085505600,32
06085505401,06085508004,34
06085505401,06085507401,59
06085505401,06085507600,109
06085505401,06085501700,82
06085505401,06085502001,50
06085505401,06085502901,99
06085505401,06085507806,51
06085505401,06085508303,43
06085505401,06085500901,83
06085505401,06085502101,58
06085505401,06085505401,0
06085505401,06085502301,88
06085505401,06085506302,44
06085505401,06085506703,85
06085505401,06085506801,112
06085505401,06085500600,57
06085505401,06085502601,82
06085505401,06085507905,56
06085505401,06085507301,92
06085505401,06085508504,27
06085505401,06085502702,96
06085505401,06085505100,87
06085505401,06085506701,79
06085505401,06085511702,79
06085505401,06085510600,115
06085505401,06085509401,106
06085505401,06085504311,116
06085505401,06085509802,75
06085505401,06085510802,105
06085505401,06085506702,76
06085505401,06085507702,78
06085505401,06085510001,74
06085505401,06085510700,118
06085505401,06085500800,75
06085505401,06085511704,110
06085505401,06085510002,63
06085505401,06085501900,67
06085505401,06085502202,74
06085505401,06085506304,45
06085505401,06085507203,94
06085505401,06085510500,102
06085505401,06085509109,74
06085505401,06085505900,30
06085505401,06085503709,109
06085505401,06085509102,65
06085505401,06085508102,24
06085505401,06085506603,66
06085505401,06085501102,88
06085505401,06085508304,37
06085505401,06085509302,98
06085505401,06085508507,14
06085505401,06085502201,73
06085505401,06085506503,62
06085505401,06085502902,99
06085505401,06085507904,43
06085505401,06085505008,66
06085505401,06085509303,88
06085505401,06085502500,95
06085505401,06085508703,24
06085505401,06085503214,113
06085505401,06085507402,65
06085505401,06085508401,56
06085505401,06085502002,55
06085505401,06085500300,63
06085505401,06085505001,42
06085505401,06085504601,109
06085505401,06085502400,84
06085505401,06085506204,40
06085505401,06085502903,99
06085505401,06085501101,80
06085505401,06085509304,101
06085505401,06085501300,88
06085505401,06085508204,28
06085505401,06085504318,111
06085505401,06085510200,84
06085505401,06085502302,84
06085505401,06085510400,95
06085505401,06085505700,37
06085505401,06085510100,71
06085505401,06085505202,34
06085505401,06085508301,50
06085505401,06085504803,69
06085505401,06085505305,7
06085505401,06085509000,56
06085505401,06085503602,117
06085505401,06085505304,9
06085505401,06085501800,76
06085505401,06085505301,16
06085505401,06085507906,47
06085505401,06085506501,51
06085505401,06085504700,112
06085505401,06085505800,33
06085502301,06085512042,98
06085502301,06085503306,89
06085502301,06085503108,40
06085502301,06085503323,119
06085502301,06085503401,77
06085502301,06085512020,76
06085502301,06085503110,62
06085502301,06085512029,93
06085502301,06085503118,70
06085502301,06085503116,60
06085502301,06085511913,74
06085502301,06085503703,77
06085502301,06085503105,49
06085502301,06085503710,72
06085502301,06085503003,30
06085502301,06085508505,107
06085502301,06085503211,73
06085502301,06085500902,35
06085502301,06085506102,72
06085502301,06085501402,51
06085502301,06085512026,75
06085502301,06085512032,119
06085502301,06085500400,48
06085502301,06085503121,34
06085502301,06085502800,57
06085502301,06085506402,36
06085502301,06085506301,54
06085502301,06085512019,66
06085502301,06085506604,56
06085502301,06085503001,18
06085502301,06085512031,100
06085502301,06085506401,41
06085502301,06085501401,58
06085502301,06085503324,120
06085502301,06085508001,96
06085502301,06085503511,98
06085502301,06085512045,87
06085502301,06085512023,85
06085502301,06085503402,85
06085502301,06085504901,95
06085502301,06085503002,23
06085502301,06085503601,68
06085502301,06085504320,108
06085502301,06085505303,79
06085502301,06085503507,83
06085502301,06085507903,88
06085502301,06085506305,56
06085502301,06085507807,112
06085502301,06085506103,75
06085502301,06085512047,78
06085502301,06085503713,84
06085502301,06085505402,78
06085502301,06085504410,116
06085502301,06085503510,95
06085502301,06085511916,64
06085502301,06085503117,58
06085502301,06085507808,109
06085502301,06085512037,88
06085502301,06085503218,85
06085502301,06085503329,119
06085502301,06085506803,69
06085502301,06085500100,54
06085502301,06085503707,80
06085502301,06085503212,79
06085502301,06085503708,91
06085502301,06085511912,92
06085502301,06085503336,101
06085502301,06085508003,85
06085502301,06085503210,84
06085502301,06085501200,47
06085502301,06085502906,58
06085502301,06085501501,55
06085502301,06085501600,39
06085502301,06085503111,71
06085502301,06085503712,83
06085502301,06085506606,50
06085502301,06085501502,50
06085502301,06085507205,64
06085502301,06085503113,34
06085502301,06085503123,23
06085502301,06085504319,73
06085502301,06085506605,52
06085502301,06085505500,74
06085502301,06085506000,66
06085502301,06085507701,116
06085502301,06085503711,73
06085502301,06085503321,109
06085502301,06085508101,105
06085502301,06085503509,107
06085502301,06085503112,40
06085502301,06085508202,101
06085502301,06085503217,82
06085502301,06085503508,100
06085502301,06085503333,112
06085502301,06085504322,97
06085502301,06085501000,41
06085502301,06085502603,25
06085502301,06085503207,91
06085502301,06085505007,88
06085502301,06085500200,52
06085502301,06085508508,102
06085502301,06085504321,98
06085502301,06085505302,84
06085502301,06085506502,35
06085502301,06085503315,113
06085502301,06085508503,117
06085502301,06085500500,41
06085502301,06085512025,66
06085502301,06085507100,66
06085502301,06085506202,66
06085502301,06085502908,43
06085502301,06085504101,99
06085502301,06085506601,58
06085502301,06085503122,54
06085502301,06085512030,93
06085502301,06085511914,75
06085502301,06085507206,71
06085502301,06085506203,71
06085502301,06085505006,93
06085502301,06085506101,77
06085502301,06085507500,101
06085502301,06085502907,39
06085502301,06085502102,31
06085502301,06085505203,58
06085502301,06085502701,52
06085502301,06085505009,107
06085502301,06085504001,91
06085502301,06085512017,95
06085502301,06085503506,87
06085502301,06085506802,71
06085502301,06085506804,74
06085502301,06085505403,86
06085502301,06085503204,71
06085502301,06085504317,83
06085502301,06085502604,34
06085502301,06085508203,111
06085502301,06085505600,67
06085502301,06085508004,79
06085502301,06085507401,82
06085502301,06085503327,109
06085502301,06085512036,95
06085502301,06085503504,81
06085502301,06085501700,34
06085502301,06085502001,41
06085502301,06085502901,42
06085502301,06085507806,116
06085502301,06085500901,39
06085502301,06085502101,31
06085502301,06085512027,62
06085502301,06085503902,95
06085502301,06085504314,101
06085502301,06085511915,55
06085502301,06085512021,86
06085502301,06085505401,87
06085502301,06085502301,0
06085502301,06085506302,48
06085502301,06085506703,55
06085502301,06085506801,72
06085502301,06085500600,39
06085502301,06085502601,17
06085502301,06085507905,99
06085502301,06085507301,83
06085502301,06085504316,86
06085502301,06085512005,46
06085502301,06085508504,114
06085502301,06085502702,57
06085502301,06085505100,68
06085502301,06085506701,61
06085502301,06085504102,99
06085502301,06085504311,80
06085502301,06085504201,103
06085502301,06085503115,62
06085502301,06085512024,48
06085502301,06085511910,90
06085502301,06085503304,95
06085502301,06085506702,51
06085502301,06085512033,107
06085502301,06085500800,32
06085502301,06085504002,82
06085502301,06085512022,100
06085502301,06085502909,42
06085502301,06085501900,22
06085502301,06085502202,14
06085502301,06085506304,60
06085502301,06085507203,55
06085502301,06085512052,67
06085502301,06085503337,99
06085502301,06085503325,120
06085502301,06085505900,61
06085502301,06085503709,73
06085502301,06085508102,90
06085502301,06085506603,47
06085502301,06085501102,54
06085502301,06085508304,116
06085502301,06085511907,79
06085502301,06085508507,101
06085502301,06085502201,19
06085502301,06085503802,102
06085502301,06085503803,94
06085502301,06085506503,39
06085502301,06085502902,33
06085502301,06085512053,72
06085502301,06085507904,78
06085502301,06085505008,95
06085502301,06085502500,12
06085502301,06085508703,111
06085502301,06085503214,57
06085502301,06085507402,65
06085502301,06085503208,93
06085502301,06085502002,33
06085502301,06085500300,44
06085502301,06085504315,108
06085502301,06085505001,107
06085502301,06085502400,14
06085502301,06085503213,71
06085502301,06085506204,67
06085502301,06085507002,108
06085502301,06085502903,25
06085502301,06085501101,46
06085502301,06085503804,95
06085502301,06085501300,41
06085502301,06085502910,48
06085502301,06085508204,106
06085502301,06085504318,80
06085502301,06085503322,118
06085502301,06085502302,8
06085502301,06085506900,98
06085502301,06085512043,103
06085502301,06085505700,63
06085502301,06085504411,115
06085502301,06085504307,91
06085502301,06085503903,89
06085502301,06085505202,94
06085502301,06085511905,91
06085502301,06085505305,94
06085502301,06085503305,103
06085502301,06085503602,73
06085502301,06085505304,90
06085502301,06085504323,103
06085502301,06085501800,20
06085502301,06085505301,94
06085502301,06085507906,89
06085502301,06085506501,45
06085502301,06085505800,57
06085502301,06085507001,95
06085506302,06085503306,116
06085506302,06085503108,83
06085506302,06085503401,104
06085506302,06085512020,119
06085506302,06085503110,89
06085506302,06085503118,100
06085506302,06085503116,103
06085506302,06085509107,100
06085506302,06085509902,104
06085506302,06085511913,116
06085506302,06085503703,103
06085506302,06085503105,79
06085506302,06085503710,98
06085506302,06085503003,73
06085506302,06085508505,64
06085506302,06085503211,108
06085506302,06085500902,62
06085506302,06085506102,28
06085506302,06085501402,77
06085506302,06085512026,118
06085506302,06085500400,44
06085506302,06085503121,75
06085506302,06085502800,74
06085506302,06085506402,12
06085506302,06085506301,10
06085506302,06085512019,109
06085506302,06085506604,32
06085506302,06085503001,61
06085506302,06085506401,13
06085506302,06085501401,85
06085506302,06085508001,57
06085506302,06085503402,111
06085506302,06085509700,114
06085506302,06085504901,74
06085506302,06085503002,66
06085506302,06085503601,95
06085506302,06085508404,90
06085506302,06085505303,35
06085506302,06085503507,110
06085506302,06085507903,48
06085506302,06085506305,16
06085506302,06085507807,72
06085506302,06085506103,31
06085506302,06085503713,110
06085506302,06085505402,34
06085506302,06085511916,104
06085506302,06085503117,87
06085506302,06085507808,72
06085506302,06085506803,85
06085506302,06085500100,80
06085506302,06085508602,80
06085506302,06085508403,83
06085506302,06085503707,106
06085506302,06085503212,114
06085506302,06085503708,118
06085506302,06085508003,45
06085506302,06085503210,119
06085506302,06085501200,73
06085506302,06085502906,94
06085506302,06085501501,82
06085506302,06085509106,94
06085506302,06085501600,65
06085506302,06085503111,100
06085506302,06085503712,109
06085506302,06085506606,19
06085506302,06085504806,85
06085506302,06085501502,77
06085506302,06085507205,55
06085506302,06085503113,64
06085506302,06085503123,66
06085506302,06085504319,99
06085506302,06085506605,13
06085506302,06085505500,30
06085506302,06085506000,22
06085506302,06085507701,76
06085506302,06085503711,99
06085506302,06085509901,114
06085506302,06085504805,95
06085506302,06085509600,115
06085506302,06085508101,65
06085506302,06085503112,70
06085506302,06085508202,57
06085506302,06085508704,82
06085506302,06085501000,68
06085506302,06085502603,38
06085506302,06085505007,78
06085506302,06085500200,69
06085506302,06085508508,59
06085506302,06085505302,41
06085506302,06085506502,31
06085506302,06085504802,82
06085506302,06085508503,74
06085506302,06085500500,38
06085506302,06085512025,109
06085506302,06085507100,63
06085506302,06085507302,99
06085506302,06085506202,26
06085506302,06085502908,75
06085506302,06085506601,24
06085506302,06085503122,89
06085506302,06085507703,95
06085506302,06085511914,116
06085506302,06085507206,68
06085506302,06085506203,28
06085506302,06085505006,101
06085506302,06085507805,91
06085506302,06085506101,34
06085506302,06085507500,73
06085506302,06085502907,79
06085506302,06085502102,30
06085506302,06085505203,41
06085506302,06085508601,88
06085506302,06085504602,103
06085506302,06085502701,56
06085506302,06085509105,102
06085506302,06085505009,99
06085506302,06085504001,117
06085506302,06085503506,114
06085506302,06085506802,70
06085506302,06085506804,75
06085506302,06085505403,42
06085506302,06085503204,111
06085506302,06085504317,109
06085506302,06085502604,40
06085506302,06085508800,93
06085506302,06085508900,86
06085506302,06085508203,68
06085506302,06085505600,40
06085506302,06085508004,40
06085506302,06085507401,48
06085506302,06085507600,105
06085506302,06085503504,108
06085506302,06085501700,61
06085506302,06085502001,32
06085506302,06085502901,59
06085506302,06085507806,76
06085506302,06085508303,78
06085506302,06085500901,65
06085506302,06085502101,18
06085506302,06085512027,106
06085506302,06085511915,96
06085506302,06085505401,44
06085506302,06085502301,48
06085506302,06085506302,0
06085506302,06085506703,45
06085506302,06085506801,69
06085506302,06085500600,44
06085506302,06085502601,42
06085506302,06085507905,61
06085506302,06085507301,60
06085506302,06085504316,113
06085506302,06085512005,89
06085506302,06085508504,70
06085506302,06085502702,54
06085506302,06085505100,80
06085506302,06085506701,39
06085506302,06085511702,114
06085506302,06085504311,107
06085506302,06085503115,104
06085506302,06085512024,91
06085506302,06085509802,116
06085506302,06085506702,35
06085506302,06085507702,84
06085506302,06085510001,111
06085506302,06085500800,59
06085506302,06085504002,108
06085506302,06085502909,83
06085506302,06085510002,98
06085506302,06085501900,46
06085506302,06085502202,34
06085506302,06085506304,17
06085506302,06085507203,52
06085506302,06085512052,110
06085506302,06085509109,117
06085506302,06085505900,18
06085506302,06085503709,100
06085506302,06085509102,108
06085506302,06085508102,51
06085506302,06085506603,25
06085506302,06085501102,80
06085506302,06085508304,73
06085506302,06085508507,57
06085506302,06085502201,33
06085506302,06085506503,20
06085506302,06085502902,59
06085506302,06085512053,115
06085506302,06085507904,40
06085506302,06085505008,87
06085506302,06085502500,55
06085506302,06085508703,67
06085506302,06085503214,92
06085506302,06085507402,36
06085506302,06085508401,94
06085506302,06085502002,35
06085506302,06085500300,56
06085506302,06085505001,64
06085506302,06085502400,57
06085506302,06085503213,106
06085506302,06085506204,24
06085506302,06085507002,105
06085506302,06085502903,59
06085506302,06085501101,72
06085506302,06085501300,68
06085506302,06085502910,90
06085506302,06085508204,63
06085506302,06085504318,104
06085506302,06085502302,51
06085506302,06085506900,105
06085506302,06085505700,35
06085506302,06085510100,106
06085506302,06085504307,118
06085506302,06085503903,116
06085506302,06085505202,55
06085506302,06085508301,85
06085506302,06085504803,99
06085506302,06085505305,51
06085506302,06085509000,98
06085506302,06085503602,99
06085506302,06085505304,46
06085506302,06085501800,55
06085506302,06085505301,51
06085506302,06085507906,51
06085506302,06085506501,9
06085506302,06085505800,26
06085506302,06085507001,92
06081611900,06085509107,95
06081611900,06085510803,37
06081611900,06085509902,95
06081611900,06085511301,23
06081611900,06085509201,78
06081611900,06085510300,72
06081611900,06085509202,62
06081611900,06085509500,73
06081611900,06085509700,84
06081611900,06081612500,36
06081611900,06085508404,110
06081611900,06085511500,38
06081611900,06085510900,30
06081611900,06085509404,56
06081611900,06085508602,110
06081611900,06085508403,116
06081611900,06085509106,97
06081611900,06085509403,71
06081611900,06085509801,73
06081611900,06085509901,87
06081611900,06081612600,42
06081611900,06085509600,78
06081611900,06081613900,23
06081611900,06081613200,108
06081611900,06085504802,120
06081611900,06085509108,85
06081611900,06081612100,13
06081611900,06085511302,25
06081611900,06085510801,34
06081611900,06085511701,68
06081611900,06081612800,51
06081611900,06081612700,49
06081611900,06085508601,105
06081611900,06085509105,93
06081611900,06085508800,120
06081611900,06081611900,0
06081611900,06085511702,94
06081611900,06085510600,47
06081611900,06085509401,49
06081611900,06085513000,34
06081611900,06085511608,43
06081611900,06085509802,86
06081611900,06085510802,46
06081611900,06085511100,18
06081611900,06085510001,95
06081611900,06085510700,40
06081611900,06085511704,81
06081611900,06085510002,105
06081611900,06085510500,60
06081611900,06085509109,87
06081611900,06085511400,25
06081611900,06085511609,39
06081611900,06085509102,107
06081611900,06085509302,53
06081611900,06085511000,26
06081611900,06081613000,66
06081611900,06085509303,61
06081611900,06085508401,105
06081611900,06085504601,50
06081611900,06085511200,17
06081611900,06085511705,54
06081611900,06085509304,49
06081611900,06085510200,79
06081611900,06085510400,64
06081611900,06085510100,105
06081611900,06085508301,117
06081611900,06085504803,117
06081611900,06085504700,98
06085506703,06085503108,91
06085506703,06085503110,109
06085506703,06085503118,119
06085506703,06085503116,107
06085506703,06085511913,88
06085506703,06085503105,98
06085506703,06085503710,118
06085506703,06085503003,66
06085506703,06085508505,89
06085506703,06085500902,81
06085506703,06085506102,72
06085506703,06085501402,97
06085506703,06085512026,118
06085506703,06085500400,77
06085506703,06085503121,85
06085506703,06085502800,44
06085506703,06085506402,39
06085506703,06085506301,53
06085506703,06085512019,112
06085506703,06085506604,21
06085506703,06085503001,68
06085506703,06085506401,49
06085506703,06085501401,104
06085506703,06085508001,69
06085506703,06085504901,117
06085506703,06085503002,72
06085506703,06085503601,114
06085506703,06085508404,108
06085506703,06085505303,78
06085506703,06085507903,55
06085506703,06085506305,41
06085506703,06085507807,79
06085506703,06085506103,68
06085506703,06085512047,114
06085506703,06085505402,77
06085506703,06085511916,74
06085506703,06085503117,107
06085506703,06085507808,69
06085506703,06085506803,55
06085506703,06085500100,100
06085506703,06085508602,107
06085506703,06085508403,101
06085506703,06085511912,120
06085506703,06085508003,58
06085506703,06085501200,93
06085506703,06085502906,64
06085506703,06085501501,101
06085506703,06085501600,85
06085506703,06085503111,119
06085506703,06085506606,27
06085506703,06085501502,97
06085506703,06085507205,23
06085506703,06085503113,84
06085506703,06085503123,73
06085506703,06085504319,119
06085506703,06085506605,36
06085506703,06085505500,73
06085506703,06085506000,65
06085506703,06085507701,86
06085506703,06085503711,119
06085506703,06085508101,78
06085506703,06085503112,89
06085506703,06085508202,79
06085506703,06085501000,88
06085506703,06085502603,37
06085506703,06085500200,98
06085506703,06085508508,92
06085506703,06085505302,84
06085506703,06085506502,27
06085506703,06085508503,92
06085506703,06085500500,67
06085506703,06085512025,109
06085506703,06085507100,30
06085506703,06085507302,76
06085506703,06085506202,42
06085506703,06085502908,52
06085506703,06085506601,29
06085506703,06085503122,105
06085506703,06085507703,94
06085506703,06085511914,89
06085506703,06085507206,32
06085506703,06085506203,63
06085506703,06085507805,102
06085506703,06085506101,75
06085506703,06085507500,58
06085506703,06085502907,61
06085506703,06085502102,56
06085506703,06085505203,84
06085506703,06085508601,114
06085506703,06085502701,39
06085506703,06085506802,40
06085506703,06085506804,45
06085506703,06085505403,80
06085506703,06085502604,39
06085506703,06085508800,120
06085506703,06085508203,86
06085506703,06085505600,83
06085506703,06085508004,53
06085506703,06085507401,46
06085506703,06085507600,93
06085506703,06085501700,80
06085506703,06085502001,61
06085506703,06085502901,46
06085506703,06085507806,89
06085506703,06085508303,96
06085506703,06085500901,85
06085506703,06085502101,45
06085506703,06085512027,99
06085506703,06085511915,76
06085506703,06085505401,84
06085506703,06085502301,55
06085506703,06085506302,45
06085506703,06085506703,0
06085506703,06085506801,39
06085506703,06085500600,73
06085506703,06085502601,45
06085506703,06085507905,63
06085506703,06085507301,39
06085506703,06085512005,89
06085506703,06085508504,97
06085506703,06085502702,23
06085506703,06085505100,110
06085506703,06085506701,15
06085506703,06085503115,113
06085506703,06085512024,87
06085506703,06085511910,104
06085506703,06085506702,10
06085506703,06085507702,80
06085506703,06085500800,78
06085506703,06085502909,70
06085506703,06085510002,116
06085506703,06085501900,65
06085506703,06085502202,41
06085506703,06085506304,47
06085506703,06085507203,19
06085506703,06085512052,100
06085506703,06085505900,61
06085506703,06085503709,119
06085506703,06085508102,64
06085506703,06085506603,20
06085506703,06085501102,100
06085506703,06085508304,91
06085506703,06085511907,107
06085506703,06085508507,88
06085506703,06085502201,43
06085506703,06085506503,27
06085506703,06085502902,59
06085506703,06085512053,107
06085506703,06085507904,45
06085506703,06085502500,63
06085506703,06085508703,95
06085506703,06085503214,107
06085506703,06085507402,29
06085506703,06085508401,112
06085506703,06085502002,63
06085506703,06085500300,85
06085506703,06085505001,107
06085506703,06085502400,65
06085506703,06085506204,48
06085506703,06085507002,72
06085506703,06085502903,60
06085506703,06085501101,92
06085506703,06085501300,87
06085506703,06085502910,76
06085506703,06085508204,81
06085506703,06085502302,59
06085506703,06085506900,75
06085506703,06085505700,78
06085506703,06085505202,98
06085506703,06085508301,103
06085506703,06085511905,112
06085506703,06085505305,92
06085506703,06085503602,119
06085506703,06085505304,89
06085506703,06085501800,70
06085506703,06085505301,94
06085506703,06085507906,57
06085506703,06085506501,40
06085506703,06085505800,68
06085506703,06085507001,59
06085506801,06085503108,89
06085506801,06085512020,111
06085506801,06085512029,112
06085506801,06085503116,102
06085506801,06085511913,70
06085506801,06085503105,116
06085506801,06085503003,61
06085506801,06085500902,99
06085506801,06085506102,96
06085506801,06085501402,115
06085506801,06085512026,101
06085506801,06085500400,95
06085506801,06085503121,102
06085506801,06085502800,39
06085506801,06085506402,57
06085506801,06085506301,78
06085506801,06085512019,104
06085506801,06085506604,59
06085506801,06085503001,74
06085506801,06085512031,118
06085506801,06085506401,66
06085506801,06085508001,107
06085506801,06085512045,104
06085506801,06085512023,112
06085506801,06085503002,66
06085506801,06085505303,103
06085506801,06085507903,93
06085506801,06085506305,76
06085506801,06085507807,115
06085506801,06085506103,99
06085506801,06085512047,96
06085506801,06085505402,102
06085506801,06085511916,56
06085506801,06085507808,101
06085506801,06085512037,105
06085506801,06085506803,37
06085506801,06085500100,117
06085506801,06085511912,102
06085506801,06085508003,96
06085506801,06085501200,110
06085506801,06085502906,46
06085506801,06085501501,119
06085506801,06085501600,102
06085506801,06085506606,63
06085506801,06085501502,114
06085506801,06085507205,42
06085506801,06085503113,101
06085506801,06085503123,87
06085506801,06085506605,69
06085506801,06085505500,98
06085506801,06085506000,90
06085506801,06085508101,116
06085506801,06085503112,107
06085506801,06085508202,117
06085506801,06085501000,105
06085506801,06085502603,55
06085506801,06085500200,115
06085506801,06085505302,109
06085506801,06085506502,45
06085506801,06085500500,85
06085506801,06085512025,100
06085506801,06085507100,26
06085506801,06085507302,89
06085506801,06085506202,80
06085506801,06085502908,44
06085506801,06085506601,67
06085506801,06085512030,111
06085506801,06085511914,71
06085506801,06085507206,40
06085506801,06085506203,95
06085506801,06085506101,101
06085506801,06085507500,90
06085506801,06085502907,50
06085506801,06085502102,73
06085506801,06085505203,102
06085506801,06085502701,48
06085506801,06085506802,19
06085506801,06085506804,17
06085506801,06085505403,110
06085506801,06085502604,56
06085506801,06085505600,106
06085506801,06085508004,91
06085506801,06085507401,82
06085506801,06085512036,112
06085506801,06085501700,98
06085506801,06085502001,78
06085506801,06085502901,49
06085506801,06085500901,102
06085506801,06085502101,63
06085506801,06085512027,81
06085506801,06085511915,58
06085506801,06085512021,116
06085506801,06085505401,112
06085506801,06085502301,73
06085506801,06085506302,69
06085506801,06085506703,39
06085506801,06085506801,0
06085506801,06085500600,90
06085506801,06085502601,63
06085506801,06085507905,99
06085506801,06085507301,65
06085506801,06085512005,81
06085506801,06085502702,27
06085506801,06085506701,54
06085506801,06085512024,78
06085506801,06085511910,86
06085506801,06085506702,47
06085506801,06085507702,112
06085506801,06085500800,96
06085506801,06085502909,56
06085506801,06085501900,82
06085506801,06085502202,59
06085506801,06085506304,80
06085506801,06085507203,24
06085506801,06085512052,82
06085506801,06085505900,86
06085506801,06085508102,102
06085506801,06085506603,58
06085506801,06085501102,117
06085506801,06085511907,89
06085506801,06085502201,61
06085506801,06085506503,52
06085506801,06085502902,61
06085506801,06085512053,89
06085506801,06085507904,83
06085506801,06085502500,79
06085506801,06085507402,67
06085506801,06085502002,80
06085506801,06085500300,103
06085506801,06085502400,82
06085506801,06085506204,86
06085506801,06085507002,45
06085506801,06085502903,64
06085506801,06085501101,109
06085506801,06085501300,105
06085506801,06085502910,57
06085506801,06085508204,119
06085506801,06085502302,76
06085506801,06085506900,47
06085506801,06085505700,98
06085506801,06085511905,94
06085506801,06085505305,118
06085506801,06085505304,114
06085506801,06085501800,88
06085506801,06085505301,118
06085506801,06085507906,95
06085506801,06085506501,62
06085506801,06085505800,86
06085506801,06085507001,53
06085500600,06085512042,118
06085500600,06085503306,88
06085500600,06085503108,70
06085500600,06085503323,116
06085500600,06085503401,76
06085500600,06085512020,112
06085500600,06085503110,61
06085500600,06085503118,72
06085500600,06085503116,92
06085500600,06085509107,110
06085500600,06085504418,119
06085500600,06085509902,118
06085500600,06085511913,110
06085500600,06085503703,71
06085500600,06085503105,51
06085500600,06085503710,66
06085500600,06085503003,66
06085500600,06085508505,74
06085500600,06085503211,80
06085500600,06085500902,34
06085500600,06085506102,42
06085500600,06085501402,45
06085500600,06085512026,111
06085500600,06085500400,11
06085500600,06085503121,47
06085500600,06085502800,89
06085500600,06085506402,35
06085500600,06085506301,40
06085500600,06085512019,102
06085500600,06085506604,68
06085500600,06085503001,54
06085500600,06085506401,33
06085500600,06085501401,49
