fromId,toId,walk_time
06085504101,06085504101,0
06085504101,06085504001,29
06085504101,06085503506,68
06085504101,06085503504,88
06085504101,06085503902,27
06085504101,06085504314,105
06085504101,06085504102,14
06085504101,06085504201,48
06085504101,06085504002,47
06085504101,06085504202,94
06085504101,06085503325,120
06085504101,06085503709,92
06085504101,06085503802,52
06085504101,06085503803,82
06085504101,06085503804,63
06085504101,06085501300,115
06085504101,06085503322,77
06085504101,06085504307,87
06085504101,06085503903,38
06085504101,06085503305,119
06085504101,06085503602,84
06085506601,06085506102,93
06085506601,06085506402,69
06085506601,06085506301,87
06085506601,06085506604,30
06085506601,06085506401,95
06085506601,06085508001,103
06085506601,06085507903,66
06085506601,06085506305,36
06085506601,06085506103,91
06085506601,06085505402,119
06085506601,06085507808,103
06085506601,06085508003,81
06085506601,06085506606,23
06085506601,06085507205,92
06085506601,06085506605,29
06085506601,06085506000,102
06085506601,06085502603,94
06085506601,06085506502,81
06085506601,06085506202,30
06085506601,06085506601,0
06085506601,06085506203,78
06085506601,06085506101,102
06085506601,06085507500,85
06085506601,06085502102,116
06085506601,06085502701,98
06085506601,06085505403,119
06085506601,06085502604,88
06085506601,06085508004,67
06085506601,06085507401,68
06085506601,06085502901,118
06085506601,06085502101,92
06085506601,06085506302,64
06085506601,06085506703,78
06085506601,06085502601,108
06085506601,06085507905,88
06085506601,06085507301,90
06085506601,06085502702,112
06085506601,06085506701,52
06085506601,06085506702,64
06085506601,06085502202,100
06085506601,06085506304,61
06085506601,06085507203,111
06085506601,06085505900,95
06085506601,06085508102,102
06085506601,06085506603,36
06085506601,06085502201,107
06085506601,06085506503,53
06085506601,06085507904,54
06085506601,06085507402,38
06085506601,06085506204,56
06085506601,06085507906,73
06085506601,06085506501,50
06085506601,06085505800,117
06085503122,06085503306,90
06085503122,06085503108,99
06085503122,06085503401,92
06085503122,06085512020,106
06085503122,06085503110,67
06085503122,06085503118,53
06085503122,06085503116,111
06085503122,06085503703,95
06085503122,06085503105,43
06085503122,06085503710,114
06085503122,06085503211,55
06085503122,06085500902,58
06085503122,06085501402,77
06085503122,06085503121,40
06085503122,06085512019,109
06085503122,06085503001,100
06085503122,06085501401,93
06085503122,06085503402,75
06085503122,06085503002,105
06085503122,06085503601,110
06085503122,06085503507,103
06085503122,06085503117,64
06085503122,06085503218,89
06085503122,06085500100,106
06085503122,06085503212,67
06085503122,06085503336,108
06085503122,06085503210,87
06085503122,06085501200,83
06085503122,06085501501,73
06085503122,06085501600,47
06085503122,06085503111,64
06085503122,06085501502,60
06085503122,06085503113,51
06085503122,06085503123,66
06085503122,06085503711,106
06085503122,06085503321,103
06085503122,06085503112,35
06085503122,06085503217,75
06085503122,06085501000,81
06085503122,06085503207,91
06085503122,06085500200,113
06085503122,06085503315,117
06085503122,06085503122,0
06085503122,06085512017,118
06085503122,06085503506,116
06085503122,06085503204,67
06085503122,06085503504,99
06085503122,06085501700,64
06085503122,06085500901,69
06085503122,06085502301,95
06085503122,06085500600,117
06085503122,06085502601,120
06085503122,06085503115,59
06085503122,06085503304,81
06085503122,06085500800,85
06085503122,06085504002,120
06085503122,06085501900,104
06085503122,06085502202,120
06085503122,06085503337,107
06085503122,06085501102,101
06085503122,06085502500,84
06085503122,06085503214,37
06085503122,06085503208,99
06085503122,06085500300,111
06085503122,06085502400,74
06085503122,06085503213,48
06085503122,06085501101,94
06085503122,06085501300,65
06085503122,06085502302,98
06085503122,06085503305,92
06085503122,06085503602,94
06085503122,06085501800,79
06085507703,06085508001,95
06085507703,06085507807,70
06085507703,06085507808,86
06085507703,06085508003,112
06085507703,06085507701,57
06085507703,06085508101,103
06085507703,06085507703,0
06085507703,06085507805,84
06085507703,06085507806,84
06085507703,06085508303,99
06085507703,06085507905,100
06085507703,06085511702,112
06085507703,06085507702,69
06085507703,06085510001,105
06085507703,06085510002,75
06085507703,06085508304,111
06085507703,06085508401,118
06085507703,06085510100,86
06085507703,06085508301,83
06085507703,06085507906,113
06085512030,06085512042,87
06085512030,06085512020,88
06085512030,06085512029,41
06085512030,06085503116,119
06085512030,06085512026,71
06085512030,06085512032,76
06085512030,06085512019,107
06085512030,06085512031,27
06085512030,06085512045,28
06085512030,06085512023,62
06085512030,06085512047,44
06085512030,06085512037,22
06085512030,06085503218,115
06085512030,06085512039,104
06085512030,06085512025,95
06085512030,06085512030,0
06085512030,06085511914,102
06085512030,06085512017,106
06085512030,06085512036,40
06085512030,06085512027,81
06085512030,06085511915,117
06085512030,06085512021,77
06085512030,06085512024,106
06085512030,06085512033,55
06085512030,06085512022,66
06085512030,06085512034,97
06085512030,06085512052,74
06085512030,06085512053,60
06085512030,06085512035,110
06085512030,06085502910,113
06085512030,06085512043,82
06085511914,06085503108,117
06085511914,06085503116,120
06085511914,06085511913,33
06085511914,06085503003,86
06085511914,06085512026,105
06085511914,06085502800,109
06085511914,06085512019,107
06085511914,06085503001,120
06085511914,06085512045,86
06085511914,06085512023,115
06085511914,06085503002,104
06085511914,06085512047,74
06085511914,06085511916,55
06085511914,06085512037,105
06085511914,06085506803,87
06085511914,06085511912,88
06085511914,06085502906,64
06085511914,06085512025,81
06085511914,06085502908,88
06085511914,06085512030,102
06085511914,06085511914,0
06085511914,06085502907,86
06085511914,06085506804,114
06085511914,06085512027,60
06085511914,06085511915,47
06085511914,06085512005,88
06085511914,06085512024,69
06085511914,06085511910,45
06085511914,06085502909,70
06085511914,06085512052,44
06085511914,06085511907,52
06085511914,06085502902,118
06085511914,06085512053,58
06085511914,06085502903,114
06085511914,06085502910,56
06085511914,06085506900,115
06085511914,06085511905,49
06085507206,06085507205,75
06085507206,06085506502,116
06085507206,06085507100,36
06085507206,06085507206,1
06085507206,06085502701,110
06085507206,06085506802,96
06085507206,06085506804,108
06085507206,06085506703,69
06085507206,06085506801,71
06085507206,06085507301,84
06085507206,06085502702,92
06085507206,06085506701,102
06085507206,06085506702,88
06085507206,06085507203,49
06085507206,06085506603,111
06085507206,06085506503,116
06085507206,06085507002,116
06085507206,06085506900,116
06085507206,06085507001,110
06085506203,06085508505,111
06085506203,06085506102,41
06085506203,06085500400,110
06085506203,06085506402,91
06085506203,06085506301,47
06085506203,06085506604,106
06085506203,06085506401,66
06085506203,06085508001,72
06085506203,06085505303,89
06085506203,06085507903,74
06085506203,06085506305,55
06085506203,06085507807,111
06085506203,06085506103,17
06085506203,06085505402,57
06085506203,06085508003,55
06085506203,06085506606,89
06085506203,06085506605,74
06085506203,06085505500,71
06085506203,06085506000,54
06085506203,06085507701,105
06085506203,06085508101,76
06085506203,06085508202,75
06085506203,06085508508,102
06085506203,06085505302,85
06085506203,06085500500,95
06085506203,06085506202,68
06085506203,06085506601,78
06085506203,06085506203,0
06085506203,06085506101,30
06085506203,06085502102,105
06085506203,06085505203,102
06085506203,06085505403,50
06085506203,06085508203,106
06085506203,06085505600,93
06085506203,06085508004,44
06085506203,06085507401,111
06085506203,06085502001,81
06085506203,06085507806,100
06085506203,06085502101,99
06085506203,06085505401,63
06085506203,06085506302,61
06085506203,06085500600,116
06085506203,06085507905,102
06085506203,06085506701,119
06085506203,06085506304,41
06085506203,06085505900,49
06085506203,06085508102,53
06085506203,06085506603,104
06085506203,06085508507,86
06085506203,06085506503,104
06085506203,06085507904,68
06085506203,06085507402,104
06085506203,06085502002,103
06085506203,06085506204,47
06085506203,06085508204,95
06085506203,06085505700,81
06085506203,06085505202,113
06085506203,06085505305,85
06085506203,06085505304,83
06085506203,06085505301,98
06085506203,06085507906,89
06085506203,06085506501,83
06085506203,06085505800,71
06085505006,06085504418,120
06085505006,06085504505,50
06085505006,06085504901,57
06085505006,06085504320,95
06085505006,06085505303,112
06085505006,06085504410,86
06085505006,06085500100,87
06085505006,06085504413,119
06085505006,06085504319,118
06085505006,06085504504,99
06085505006,06085504507,105
06085505006,06085504322,75
06085505006,06085505007,62
06085505006,06085500200,98
06085505006,06085504321,104
06085505006,06085505006,0
06085505006,06085505203,112
06085505006,06085505009,72
06085505006,06085504317,95
06085505006,06085505600,101
06085505006,06085504316,101
06085505006,06085505100,74
06085505006,06085504311,83
06085505006,06085501102,111
06085505006,06085505008,51
06085505006,06085504416,100
06085505006,06085504315,114
06085505006,06085505001,109
06085505006,06085501101,109
06085505006,06085504318,60
06085505006,06085504415,119
06085505006,06085504411,110
06085505006,06085505202,88
06085505006,06085504323,85
06085507805,06085509107,99
06085507805,06085509902,99
06085507805,06085508505,108
06085507805,06085508001,91
06085507805,06085508404,75
06085507805,06085507807,74
06085507805,06085507808,96
06085507805,06085508602,103
06085507805,06085508403,58
06085507805,06085508003,107
06085507805,06085509106,94
06085507805,06085507701,48
06085507805,06085509901,102
06085507805,06085508101,66
06085507805,06085508202,92
06085507805,06085508503,82
06085507805,06085507703,84
06085507805,06085507805,0
06085507805,06085506101,117
06085507805,06085508601,97
06085507805,06085509105,101
06085507805,06085505403,116
06085507805,06085508203,60
06085507805,06085507806,44
06085507805,06085508303,33
06085507805,06085507905,105
06085507805,06085508504,100
06085507805,06085511702,90
06085507805,06085507702,103
06085507805,06085510001,83
06085507805,06085510002,52
06085507805,06085509102,119
06085507805,06085508102,95
06085507805,06085508304,44
06085507805,06085508401,68
06085507805,06085508204,74
06085507805,06085510200,116
06085507805,06085510100,63
06085507805,06085508301,27
06085507805,06085507906,118
06085506101,06085508505,84
06085506101,06085506102,31
06085506101,06085500400,105
06085506101,06085506402,111
06085506101,06085506301,59
06085506101,06085506401,85
06085506101,06085508001,86
06085506101,06085505303,70
06085506101,06085507903,88
06085506101,06085506305,79
06085506101,06085506103,19
06085506101,06085505402,38
06085506101,06085508403,119
06085506101,06085508003,68
06085506101,06085506606,113
06085506101,06085506605,98
06085506101,06085505500,52
06085506101,06085506000,38
06085506101,06085507701,119
06085506101,06085508101,77
06085506101,06085508202,48
06085506101,06085508704,113
06085506101,06085508508,75
06085506101,06085505302,66
06085506101,06085508503,100
06085506101,06085500500,96
06085506101,06085506202,83
06085506101,06085506601,102
06085506101,06085506203,30
06085506101,06085507805,117
06085506101,06085506101,0
06085506101,06085505203,91
06085506101,06085505403,20
06085506101,06085508203,79
06085506101,06085505600,76
06085506101,06085508004,58
06085506101,06085502001,93
06085506101,06085507806,106
06085506101,06085508303,108
06085506101,06085502101,118
06085506101,06085505401,33
06085506101,06085506302,81
06085506101,06085507905,116
06085506101,06085508504,98
06085506101,06085506304,65
06085506101,06085505900,46
06085506101,06085508102,39
06085506101,06085508304,96
06085506101,06085508507,59
06085506101,06085507904,82
06085506101,06085508703,100
06085506101,06085507402,120
06085506101,06085502002,115
06085506101,06085506204,68
06085506101,06085508204,68
06085506101,06085505700,70
06085506101,06085505202,94
06085506101,06085505305,55
06085506101,06085505304,57
06085506101,06085505301,76
06085506101,06085507906,104
06085506101,06085506501,103
06085506101,06085505800,68
06085507500,06085506604,69
06085507500,06085508001,106
06085507500,06085507903,84
06085507500,06085506305,113
06085507500,06085507807,94
06085507500,06085507808,73
06085507500,06085508003,105
06085507500,06085506606,109
06085507500,06085507205,100
06085507500,06085506605,113
06085507500,06085507701,115
06085507500,06085507302,89
06085507500,06085506202,91
06085507500,06085506601,85
06085507500,06085507500,0
06085507500,06085508004,107
06085507500,06085507401,44
06085507500,06085507600,63
06085507500,06085506703,109
06085507500,06085507905,69
06085507500,06085507301,74
06085507500,06085506701,88
06085507500,06085506702,113
06085507500,06085507702,106
06085507500,06085506603,97
06085507500,06085507904,92
06085507500,06085507402,50
06085507500,06085506204,119
06085507500,06085507906,70
06085502907,06085503108,74
06085502907,06085512020,110
06085502907,06085503116,92
06085502907,06085511913,88
06085502907,06085503003,25
06085502907,06085512026,108
06085502907,06085503121,116
06085502907,06085502800,50
06085502907,06085512019,94
06085502907,06085503001,53
06085502907,06085503002,42
06085502907,06085512047,117
06085502907,06085511916,65
06085502907,06085506803,61
06085502907,06085502906,47
06085502907,06085503123,90
06085502907,06085502603,80
06085502907,06085506502,120
06085502907,06085512025,86
06085502907,06085502908,22
06085502907,06085511914,86
06085502907,06085502907,0
06085502907,06085502102,119
06085502907,06085502701,79
06085502907,06085506802,81
06085502907,06085506804,89
06085502907,06085502604,94
06085502907,06085502901,62
06085502907,06085512027,86
06085502907,06085511915,60
06085502907,06085502301,86
06085502907,06085506801,113
06085502907,06085502601,65
06085502907,06085512005,67
06085502907,06085502702,77
06085502907,06085512024,63
06085502907,06085506702,117
06085502907,06085502909,30
06085502907,06085502202,88
06085502907,06085512052,87
06085502907,06085502201,106
06085502907,06085502902,46
06085502907,06085512053,101
06085502907,06085502500,75
06085502907,06085502400,103
06085502907,06085502903,42
06085502907,06085502910,51
06085502907,06085502302,101
06085502102,06085503105,118
06085502102,06085500902,95
06085502102,06085506102,103
06085502102,06085500400,69
06085502102,06085503121,98
06085502102,06085502800,111
06085502102,06085506402,46
06085502102,06085506301,74
06085502102,06085503001,94
06085502102,06085506401,39
06085502102,06085503002,108
06085502102,06085506305,93
06085502102,06085506103,118
06085502102,06085501200,112
06085502102,06085501600,99
06085502102,06085506606,102
06085502102,06085503113,80
06085502102,06085503123,92
06085502102,06085506605,90
06085502102,06085505500,113
06085502102,06085506000,98
06085502102,06085503112,95
06085502102,06085501000,94
06085502102,06085502603,53
06085502102,06085500200,97
06085502102,06085506502,83
06085502102,06085500500,49
06085502102,06085506202,120
06085502102,06085502908,113
06085502102,06085506601,116
06085502102,06085506203,105
06085502102,06085502907,119
06085502102,06085502102,0
06085502102,06085505203,85
06085502102,06085502701,87
06085502102,06085502604,66
06085502102,06085505600,92
06085502102,06085501700,78
06085502102,06085502001,33
06085502102,06085502901,83
06085502102,06085500901,93
06085502102,06085502101,26
06085502102,06085502301,48
06085502102,06085506302,64
06085502102,06085500600,52
06085502102,06085502601,54
06085502102,06085502702,116
06085502102,06085506702,114
06085502102,06085500800,73
06085502102,06085501900,38
06085502102,06085502202,33
06085502102,06085506304,83
06085502102,06085505900,81
06085502102,06085506603,113
06085502102,06085502201,20
06085502102,06085506503,87
06085502102,06085502902,82
06085502102,06085502500,77
06085502102,06085502002,24
06085502102,06085500300,81
06085502102,06085502400,65
06085502102,06085506204,107
06085502102,06085502903,88
06085502102,06085501101,107
06085502102,06085501300,108
06085502102,06085502302,45
06085502102,06085505700,81
06085502102,06085501800,49
06085502102,06085506501,70
06085502102,06085505800,64
06085505203,06085500902,102
06085505203,06085506102,75
06085505203,06085500400,24
06085505203,06085506402,106
06085505203,06085506301,83
06085505203,06085506401,77
06085505203,06085501401,116
06085505203,06085504901,109
06085505203,06085505303,63
06085505203,06085506103,101
06085505203,06085505402,70
06085505203,06085500100,78
06085505203,06085501200,100
06085505203,06085501600,113
06085505203,06085503113,111
06085505203,06085505500,54
06085505203,06085506000,55
06085505203,06085501000,85
06085505203,06085505007,91
06085505203,06085500200,63
06085505203,06085505302,79
06085505203,06085500500,42
06085505203,06085506203,102
06085505203,06085505006,112
06085505203,06085506101,91
06085505203,06085502102,85
06085505203,06085505203,0
06085505203,06085505403,96
06085505203,06085505600,27
06085505203,06085501700,95
06085505203,06085502001,55
06085505203,06085500901,92
06085505203,06085502101,91
06085505203,06085505401,94
06085505203,06085502301,113
06085505203,06085506302,99
06085505203,06085500600,40
06085505203,06085505100,82
06085505203,06085500800,73
06085505203,06085501900,73
06085505203,06085502202,111
06085505203,06085506304,107
06085505203,06085505900,60
06085505203,06085501102,101
06085505203,06085508507,115
06085505203,06085502201,99
06085505203,06085502002,67
06085505203,06085500300,51
06085505203,06085502400,116
06085505203,06085506204,117
06085505203,06085501101,84
06085505203,06085501300,110
06085505203,06085504318,115
06085505203,06085502302,99
06085505203,06085505700,23
06085505203,06085505202,73
06085505203,06085505305,106
06085505203,06085505304,90
06085505203,06085501800,93
06085505203,06085505301,101
06085505203,06085506501,118
06085505203,06085505800,39
06085508601,06085509107,31
06085508601,06085509902,70
06085508601,06085509201,84
06085508601,06085508505,72
06085508601,06085509202,102
06085508601,06085509500,91
06085508601,06085509700,72
06085508601,06085508404,27
06085508601,06085509404,118
06085508601,06085508602,23
06085508601,06085508403,43
06085508601,06085509106,21
06085508601,06085509403,103
06085508601,06085504806,95
06085508601,06085507701,120
06085508601,06085509901,93
06085508601,06085504805,101
06085508601,06085509600,75
06085508601,06085508101,110
06085508601,06085508202,95
06085508601,06085508704,70
06085508601,06085508508,80
06085508601,06085505302,119
06085508601,06085508503,56
06085508601,06085509108,65
06085508601,06085507805,97
06085508601,06085508601,0
06085508601,06085509105,43
06085508601,06085508800,42
06085508601,06085508900,81
06085508601,06085508203,78
06085508601,06085507806,96
06085508601,06085508303,70
06085508601,06085505401,116
06085508601,06085508504,54
06085508601,06085509802,76
06085508601,06085510001,102
06085508601,06085510002,95
06085508601,06085509109,56
06085508601,06085509102,38
06085508601,06085508304,71
06085508601,06085508507,96
06085508601,06085509303,110
06085508601,06085508703,53
06085508601,06085508401,45
06085508601,06085508204,88
06085508601,06085510200,111
06085508601,06085510100,120
06085508601,06085508301,79
06085508601,06085504803,90
06085508601,06085505305,97
06085508601,06085509000,61
06085508601,06085505304,109
06085508601,06085505301,95
06085504602,06085504901,120
06085504602,06085504802,110
06085504602,06085504602,2
06085504602,06085505009,108
06085504602,06085505008,109
06085504602,06085505001,103
06085502701,06085503003,99
06085502701,06085502800,48
06085502701,06085506402,74
06085502701,06085506604,95
06085502701,06085503001,81
06085502701,06085506401,104
06085502701,06085503002,89
06085502701,06085506305,102
06085502701,06085511916,114
06085502701,06085506803,87
06085502701,06085502906,98
06085502701,06085506606,77
06085502701,06085507205,98
06085502701,06085503123,109
06085502701,06085506605,89
06085502701,06085502603,41
06085502701,06085506502,53
06085502701,06085500500,118
06085502701,06085507100,96
06085502701,06085502908,62
06085502701,06085506601,98
06085502701,06085507206,110
06085502701,06085502907,79
06085502701,06085502102,87
06085502701,06085502701,0
06085502701,06085506802,62
06085502701,06085506804,72
06085502701,06085502604,29
06085502701,06085502001,102
06085502701,06085502901,21
06085502701,06085502101,77
06085502701,06085502301,92
06085502701,06085506302,101
06085502701,06085506703,59
06085502701,06085506801,69
06085502701,06085502601,61
06085502701,06085502702,30
06085502701,06085506701,73
06085502701,06085506702,48
06085502701,06085502909,106
06085502701,06085501900,112
06085502701,06085502202,68
06085502701,06085507203,66
06085502701,06085506603,66
06085502701,06085502201,77
06085502701,06085506503,56
06085502701,06085502902,41
06085502701,06085502500,88
06085502701,06085507402,114
06085502701,06085502002,105
06085502701,06085502400,108
06085502701,06085502903,57
06085502701,06085502910,116
06085502701,06085502302,99
06085502701,06085506900,119
06085502701,06085506501,82
06085509105,06085509107,19
06085509105,06085509902,37
06085509105,06085509201,63
06085509105,06085508505,97
06085509105,06085510300,89
06085509105,06085509202,76
06085509105,06085509500,61
06085509105,06085509700,40
06085509105,06085508404,50
06085509105,06085509404,88
06085509105,06085508602,62
06085509105,06085508403,66
06085509105,06085509106,27
06085509105,06085509403,73
06085509105,06085509901,56
06085509105,06085509600,45
06085509105,06085508202,119
06085509105,06085508704,105
06085509105,06085508508,107
06085509105,06085508503,80
06085509105,06085509108,50
06085509105,06085507805,101
06085509105,06085508601,43
06085509105,06085509105,0
06085509105,06085508800,76
06085509105,06085508900,116
06085509105,06085508203,103
06085509105,06085507806,119
06085509105,06085508303,85
06085509105,06085508504,78
06085509105,06085511702,102
06085509105,06085509401,106
06085509105,06085509802,38
06085509105,06085510802,117
06085509105,06085510001,65
06085509105,06085510002,85
06085509105,06085510500,104
06085509105,06085509109,33
06085509105,06085509102,57
06085509105,06085508304,95
06085509105,06085509302,99
06085509105,06085509303,83
06085509105,06085508703,89
06085509105,06085508401,40
06085509105,06085509304,114
06085509105,06085508204,112
06085509105,06085510200,73
06085509105,06085510400,85
06085509105,06085510100,99
06085509105,06085508301,75
06085509105,06085504803,120
06085509105,06085509000,95
06085509105,06085504700,100
06085505009,06085504505,94
06085505009,06085504901,58
06085505009,06085504806,116
06085505009,06085504805,106
06085505009,06085504507,120
06085505009,06085505007,80
06085505009,06085504802,94
06085505009,06085505006,72
06085505009,06085504602,108
06085505009,06085505009,0
06085505009,06085505008,25
06085505009,06085505001,71
06085504001,06085503306,78
06085504001,06085503323,85
06085504001,06085503401,75
06085504001,06085503110,76
06085504001,06085503118,116
06085504001,06085503703,44
06085504001,06085503105,96
06085504001,06085503710,40
06085504001,06085500902,104
06085504001,06085501402,74
06085504001,06085501401,81
06085504001,06085503324,98
06085504001,06085503511,53
06085504001,06085503402,87
06085504001,06085503601,76
06085504001,06085504320,118
06085504001,06085503507,52
06085504001,06085503713,31
06085504001,06085503510,32
06085504001,06085503117,90
06085504001,06085503707,68
06085504001,06085503708,59
06085504001,06085503336,118
06085504001,06085501200,97
06085504001,06085501501,73
06085504001,06085501600,110
06085504001,06085503111,110
06085504001,06085503712,41
06085504001,06085501502,84
06085504001,06085504319,88
06085504001,06085503711,43
06085504001,06085503321,75
06085504001,06085503509,58
06085504001,06085503112,112
06085504001,06085503313,115
06085504001,06085503508,37
06085504001,06085501000,112
06085504001,06085504321,93
06085504001,06085503315,102
06085504001,06085504101,29
06085504001,06085504001,0
06085504001,06085503506,44
06085504001,06085504317,111
06085504001,06085503504,64
06085504001,06085500901,107
06085504001,06085503902,36
06085504001,06085504314,107
06085504001,06085504316,104
06085504001,06085504102,31
06085504001,06085504201,59
06085504001,06085503304,115
06085504001,06085504002,22
06085504001,06085504202,106
06085504001,06085503325,107
06085504001,06085503709,73
06085504001,06085501102,105
06085504001,06085503802,60
06085504001,06085503803,70
06085504001,06085503804,56
06085504001,06085501300,90
06085504001,06085503322,78
06085504001,06085504307,83
06085504001,06085503903,31
06085504001,06085503305,95
06085504001,06085503602,59
06085512100,06085512100,6
06085512100,06085512035,116
06085512017,06085512042,26
06085512017,06085512020,53
06085512017,06085512029,69
06085512017,06085503118,120
06085512017,06085503116,82
06085512017,06085503211,100
06085512017,06085512026,63
06085512017,06085512032,117
06085512017,06085512019,72
06085512017,06085512031,106
06085512017,06085512045,96
06085512017,06085512023,59
06085512017,06085512047,100
06085512017,06085512037,91
06085512017,06085503218,41
06085512017,06085503212,82
06085512017,06085503336,92
06085512017,06085503210,53
06085512017,06085512039,84
06085512017,06085503217,49
06085512017,06085503333,108
06085512017,06085503207,58
06085512017,06085503315,119
06085512017,06085512025,79
06085512017,06085503122,118
06085512017,06085512030,106
06085512017,06085512017,0
06085512017,06085503204,73
06085512017,06085512001,108
06085512017,06085503327,114
06085512017,06085512036,91
06085512017,06085512027,101
06085512017,06085512021,35
06085512017,06085512005,101
06085512017,06085503115,95
06085512017,06085512024,104
06085512017,06085503304,108
06085512017,06085512033,96
06085512017,06085512022,48
06085512017,06085512052,120
06085512017,06085503337,75
06085512017,06085512053,109
06085512017,06085503214,93
06085512017,06085503208,26
06085512017,06085503213,80
06085512017,06085512043,38
06085512017,06085503305,120
06085503506,06085503306,43
06085503506,06085503323,71
06085503506,06085503401,38
06085503506,06085503110,56
06085503506,06085503118,96
06085503506,06085503703,30
06085503506,06085503105,77
06085503506,06085503710,49
06085503506,06085503211,88
06085503506,06085500902,111
06085503506,06085501402,83
06085503506,06085501401,91
06085503506,06085503324,83
06085503506,06085503511,25
06085503506,06085503402,51
06085503506,06085503601,87
06085503506,06085503507,16
06085503506,06085503713,57
06085503506,06085503510,35
06085503506,06085503117,70
06085503506,06085503329,108
06085503506,06085503707,80
06085503506,06085503212,104
06085503506,06085503708,70
06085503506,06085503336,88
06085503506,06085501200,107
06085503506,06085501501,79
06085503506,06085501600,100
06085503506,06085503111,90
06085503506,06085503712,52
06085503506,06085501502,82
06085503506,06085503113,112
06085503506,06085504319,100
06085503506,06085503711,45
06085503506,06085503321,45
06085503506,06085503509,49
06085503506,06085503112,92
06085503506,06085503313,100
06085503506,06085503508,51
06085503506,06085503333,113
06085503506,06085503207,117
06085503506,06085504321,120
06085503506,06085503315,72
06085503506,06085504101,68
06085503506,06085503122,116
06085503506,06085504001,44
06085503506,06085503506,0
06085503506,06085503327,100
06085503506,06085503504,26
06085503506,06085501700,120
06085503506,06085500901,116
06085503506,06085503902,75
06085503506,06085504316,116
06085503506,06085504102,57
06085503506,06085504201,98
06085503506,06085503304,82
06085503506,06085504002,28
06085503506,06085503337,98
06085503506,06085503325,87
06085503506,06085503709,85
06085503506,06085501102,116
06085503506,06085503802,99
06085503506,06085503803,97
06085503506,06085503213,112
06085503506,06085503804,83
06085503506,06085501300,99
06085503506,06085503322,65
06085503506,06085504307,114
06085503506,06085503903,61
06085503506,06085503305,64
06085503506,06085503602,57
06085506802,06085511913,115
06085506802,06085503003,105
06085506802,06085502800,34
06085506802,06085503001,117
06085506802,06085503002,112
06085506802,06085511916,87
06085506802,06085506803,44
06085506802,06085502906,73
06085506802,06085507205,95
06085506802,06085502603,91
06085506802,06085506502,99
06085506802,06085507100,78
06085506802,06085502908,60
06085506802,06085507206,96
06085506802,06085502907,81
06085506802,06085502701,62
06085506802,06085506802,0
06085506802,06085506804,24
06085506802,06085502604,80
06085506802,06085502901,58
06085506802,06085511915,103
06085506802,06085506703,83
06085506802,06085506801,39
06085506802,06085502601,109
06085506802,06085502702,35
06085506802,06085506701,116
06085506802,06085506702,94
06085506802,06085502909,87
06085506802,06085502202,116
06085506802,06085507203,51
06085506802,06085506603,112
06085506802,06085506503,102
06085506802,06085502902,72
06085506802,06085507002,110
06085506802,06085502903,93
06085506802,06085502910,97
06085506802,06085506900,74
06085506804,06085511913,97
06085506804,06085503003,113
06085506804,06085502800,44
06085506804,06085511916,73
06085506804,06085506803,37
06085506804,06085502906,68
06085506804,06085507205,109
06085506804,06085502603,101
06085506804,06085506502,110
06085506804,06085507100,77
06085506804,06085502908,67
06085506804,06085511914,114
06085506804,06085507206,108
06085506804,06085502907,89
06085506804,06085502701,72
06085506804,06085506802,24
06085506804,06085506804,0
06085506804,06085502604,89
06085506804,06085502901,68
06085506804,06085511915,93
06085506804,06085506703,100
06085506804,06085506801,42
06085506804,06085502601,119
06085506804,06085502702,54
06085506804,06085506702,105
06085506804,06085502909,93
06085506804,06085507203,66
06085506804,06085506503,113
06085506804,06085502902,82
06085506804,06085507002,102
06085506804,06085502903,103
06085506804,06085502910,95
06085506804,06085506900,56
06085505403,06085508505,68
06085505403,06085506102,48
06085505403,06085500400,114
06085505403,06085506301,77
06085505403,06085506401,102
06085505403,06085508001,95
06085505403,06085508404,118
06085505403,06085505303,63
06085505403,06085507903,97
06085505403,06085506305,98
06085505403,06085506103,34
06085505403,06085505402,27
06085505403,06085508602,107
06085505403,06085508403,106
06085505403,06085508003,77
06085505403,06085506605,116
06085505403,06085505500,46
06085505403,06085506000,50
06085505403,06085508101,76
06085505403,06085508202,37
06085505403,06085508704,97
06085505403,06085508508,60
06085505403,06085505302,53
06085505403,06085508503,87
06085505403,06085500500,113
06085505403,06085506202,92
06085505403,06085506601,119
06085505403,06085506203,50
06085505403,06085507805,116
06085505403,06085506101,20
06085505403,06085505203,96
06085505403,06085505403,0
06085505403,06085508900,117
06085505403,06085508203,73
06085505403,06085505600,73
06085505403,06085508004,67
06085505403,06085502001,111
06085505403,06085507806,105
06085505403,06085508303,101
06085505403,06085505401,17
06085505403,06085506302,98
06085505403,06085508504,84
06085505403,06085506304,84
06085505403,06085505900,63
06085505403,06085508102,48
06085505403,06085508304,90
06085505403,06085508507,44
06085505403,06085507904,91
06085505403,06085508703,84
06085505403,06085506204,77
06085505403,06085508204,61
06085505403,06085505700,78
06085505403,06085505202,86
06085505403,06085508301,118
06085505403,06085505305,39
06085505403,06085505304,41
06085505403,06085505301,60
06085505403,06085507906,112
06085505403,06085506501,120
06085505403,06085505800,84
06085503204,06085512042,82
06085503204,06085503306,108
06085503204,06085503108,110
06085503204,06085503401,111
06085503204,06085512020,57
06085503204,06085503110,106
06085503204,06085512029,112
